published date,title,stem,tokens,tokens_clean,merged
2020-04-04 07:00:00+00:00,penyebab kecelakaan fatal wakil jaksa agung arminsyah | republika online,sebab celaka fatal wakil jaksa agung arminsyah republika online,"['sebab', 'celaka', 'fatal', 'wakil', 'jaksa', 'agung', 'arminsyah', 'republika', 'online']","['celaka', 'fatal', 'wakil', 'jaksa', 'agung', 'arminsyah', 'republika', 'online']",celaka fatal wakil jaksa agung arminsyah republika online
2020-04-04 07:00:00+00:00,seorang pengendara tewas pada kecelakaan di km 13 tol jagorawi,orang kendara tewas pada celaka di km 13 tol jagorawi,"['orang', 'kendara', 'tewas', 'pada', 'celaka', 'di', 'km', '13', 'tol', 'jagorawi']","['orang', 'kendara', 'tewas', 'celaka', 'km', '13', 'tol', 'jagorawi']",orang kendara tewas celaka km 13 tol jagorawi
2020-04-04 07:00:00+00:00,wakil jaksa agung meninggal dalam kecelakaan,wakil jaksa agung tinggal dalam celaka,"['wakil', 'jaksa', 'agung', 'tinggal', 'dalam', 'celaka']","['wakil', 'jaksa', 'agung', 'tinggal', 'celaka']",wakil jaksa agung tinggal celaka
2020-04-04 07:00:00+00:00,"wakil ja arminsyah meninggal kecelakaan, jaksa agung merapat ke rumah duka",wakil ja arminsyah tinggal celaka jaksa agung rapat ke rumah duka,"['wakil', 'ja', 'arminsyah', 'tinggal', 'celaka', 'jaksa', 'agung', 'rapat', 'ke', 'rumah', 'duka']","['wakil', 'ja', 'arminsyah', 'tinggal', 'celaka', 'jaksa', 'agung', 'rapat', 'rumah', 'duka']",wakil ja arminsyah tinggal celaka jaksa agung rapat rumah duka
2020-04-04 07:00:00+00:00,"wakil jaksa agung meninggal akibat kecelakaan, st burhanuddin: orangnya baik",wakil jaksa agung tinggal akibat celaka st burhanuddin orang baik,"['wakil', 'jaksa', 'agung', 'tinggal', 'akibat', 'celaka', 'st', 'burhanuddin', 'orang', 'baik']","['wakil', 'jaksa', 'agung', 'tinggal', 'akibat', 'celaka', 'st', 'burhanuddin', 'orang']",wakil jaksa agung tinggal akibat celaka st burhanuddin orang
2020-04-04 07:00:00+00:00,"nissan gt-r kecelakaan di tol jagorawi, jalan lengang jangan ngebut",nissan gt-r celaka di tol jagorawi jalan lengang jangan ngebut,"['nissan', 'gt-r', 'celaka', 'di', 'tol', 'jagorawi', 'jalan', 'lengang', 'jangan', 'ngebut']","['nissan', 'gt-r', 'celaka', 'tol', 'jagorawi', 'jalan', 'lengang', 'ngebut']",nissan gt-r celaka tol jagorawi jalan lengang ngebut
2020-04-04 07:00:00+00:00,wakil jaksa agung ri arminsyah wafat karena kecelakaan,wakil jaksa agung ri arminsyah wafat karena celaka,"['wakil', 'jaksa', 'agung', 'ri', 'arminsyah', 'wafat', 'karena', 'celaka']","['wakil', 'jaksa', 'agung', 'ri', 'arminsyah', 'wafat', 'celaka']",wakil jaksa agung ri arminsyah wafat celaka
2020-04-04 07:00:00+00:00,wakil jaksa agung meninggal dunia kecelakaan di tol jagorawi naik nissan gt-r,wakil jaksa agung tinggal dunia celaka di tol jagorawi naik nissan gt-r,"['wakil', 'jaksa', 'agung', 'tinggal', 'dunia', 'celaka', 'di', 'tol', 'jagorawi', 'naik', 'nissan', 'gt-r']","['wakil', 'jaksa', 'agung', 'tinggal', 'dunia', 'celaka', 'tol', 'jagorawi', 'nissan', 'gt-r']",wakil jaksa agung tinggal dunia celaka tol jagorawi nissan gt-r
2020-04-04 07:00:00+00:00,"meninggal dalam kecelakaan maut, ini profil wakil jaksa agung arminsyah",tinggal dalam celaka maut ini profil wakil jaksa agung arminsyah,"['tinggal', 'dalam', 'celaka', 'maut', 'ini', 'profil', 'wakil', 'jaksa', 'agung', 'arminsyah']","['tinggal', 'celaka', 'maut', 'profil', 'wakil', 'jaksa', 'agung', 'arminsyah']",tinggal celaka maut profil wakil jaksa agung arminsyah
2020-04-04 07:00:00+00:00,fakta-fakta kecelakaan di tol cibubur yang tewaskan wakil jaksa agung,fakta celaka di tol cibubur yang tewas wakil jaksa agung,"['fakta', 'celaka', 'di', 'tol', 'cibubur', 'yang', 'tewas', 'wakil', 'jaksa', 'agung']","['fakta', 'celaka', 'tol', 'cibubur', 'tewas', 'wakil', 'jaksa', 'agung']",fakta celaka tol cibubur tewas wakil jaksa agung
2020-04-04 07:00:00+00:00,profil wakil jaksa agung arminsyah yang meninggal dunia akibat kecelakaan maut di tol cibubur,profil wakil jaksa agung arminsyah yang tinggal dunia akibat celaka maut di tol cibubur,"['profil', 'wakil', 'jaksa', 'agung', 'arminsyah', 'yang', 'tinggal', 'dunia', 'akibat', 'celaka', 'maut', 'di', 'tol', 'cibubur']","['profil', 'wakil', 'jaksa', 'agung', 'arminsyah', 'tinggal', 'dunia', 'akibat', 'celaka', 'maut', 'tol', 'cibubur']",profil wakil jaksa agung arminsyah tinggal dunia akibat celaka maut tol cibubur
2020-04-04 07:00:00+00:00,tahu aja bisa aja | wakil jaksa agung wafat dalam kecelakaan di tol jagorawi,tahu aja bisa aja wakil jaksa agung wafat dalam celaka di tol jagorawi,"['tahu', 'aja', 'bisa', 'aja', 'wakil', 'jaksa', 'agung', 'wafat', 'dalam', 'celaka', 'di', 'tol', 'jagorawi']","['aja', 'aja', 'wakil', 'jaksa', 'agung', 'wafat', 'celaka', 'tol', 'jagorawi']",aja aja wakil jaksa agung wafat celaka tol jagorawi
2020-04-04 07:00:00+00:00,wakil jaksa agung arminsyah meninggal dalam kecelakaan tunggal di jalan tol jagorawi,wakil jaksa agung arminsyah tinggal dalam celaka tunggal di jalan tol jagorawi,"['wakil', 'jaksa', 'agung', 'arminsyah', 'tinggal', 'dalam', 'celaka', 'tunggal', 'di', 'jalan', 'tol', 'jagorawi']","['wakil', 'jaksa', 'agung', 'arminsyah', 'tinggal', 'celaka', 'tunggal', 'jalan', 'tol', 'jagorawi']",wakil jaksa agung arminsyah tinggal celaka tunggal jalan tol jagorawi
2020-04-04 07:00:00+00:00,wakil jaksa agung arminsyah meninggal kecelakaan di tol cibubur,wakil jaksa agung arminsyah tinggal celaka di tol cibubur,"['wakil', 'jaksa', 'agung', 'arminsyah', 'tinggal', 'celaka', 'di', 'tol', 'cibubur']","['wakil', 'jaksa', 'agung', 'arminsyah', 'tinggal', 'celaka', 'tol', 'cibubur']",wakil jaksa agung arminsyah tinggal celaka tol cibubur
2020-04-04 07:00:00+00:00,"wakil jaksa agung arminsyah meninggal, kecelakaan di jagorawi",wakil jaksa agung arminsyah tinggal celaka di jagorawi,"['wakil', 'jaksa', 'agung', 'arminsyah', 'tinggal', 'celaka', 'di', 'jagorawi']","['wakil', 'jaksa', 'agung', 'arminsyah', 'tinggal', 'celaka', 'jagorawi']",wakil jaksa agung arminsyah tinggal celaka jagorawi
2020-04-04 07:00:00+00:00,ini penampakan nissan gtr yang dikendarai wakil jaksa agung usai kecelakaan,ini tampak nissan gtr yang kendara wakil jaksa agung usai celaka,"['ini', 'tampak', 'nissan', 'gtr', 'yang', 'kendara', 'wakil', 'jaksa', 'agung', 'usai', 'celaka']","['nissan', 'gtr', 'kendara', 'wakil', 'jaksa', 'agung', 'celaka']",nissan gtr kendara wakil jaksa agung celaka
2020-04-04 07:00:00+00:00,wakil jaksa agung tewas dalam kecelakaan di tol jagorawi,wakil jaksa agung tewas dalam celaka di tol jagorawi,"['wakil', 'jaksa', 'agung', 'tewas', 'dalam', 'celaka', 'di', 'tol', 'jagorawi']","['wakil', 'jaksa', 'agung', 'tewas', 'celaka', 'tol', 'jagorawi']",wakil jaksa agung tewas celaka tol jagorawi
2020-04-04 07:00:00+00:00,wakil jaksa agung meninggal dalam kecelakaan di jagorawi,wakil jaksa agung tinggal dalam celaka di jagorawi,"['wakil', 'jaksa', 'agung', 'tinggal', 'dalam', 'celaka', 'di', 'jagorawi']","['wakil', 'jaksa', 'agung', 'tinggal', 'celaka', 'jagorawi']",wakil jaksa agung tinggal celaka jagorawi
2020-04-04 07:00:00+00:00,"profil arminsyah, wakil jaksa agung yang meninggal kecelakaan di tol jagorawi",profil arminsyah wakil jaksa agung yang tinggal celaka di tol jagorawi,"['profil', 'arminsyah', 'wakil', 'jaksa', 'agung', 'yang', 'tinggal', 'celaka', 'di', 'tol', 'jagorawi']","['profil', 'arminsyah', 'wakil', 'jaksa', 'agung', 'tinggal', 'celaka', 'tol', 'jagorawi']",profil arminsyah wakil jaksa agung tinggal celaka tol jagorawi
2020-04-04 07:00:00+00:00,seberapa aman jika mitsubishi xpander alami kecelakaan? simak videonya,berapa aman jika mitsubishi xpander alami celaka simak video,"['berapa', 'aman', 'jika', 'mitsubishi', 'xpander', 'alami', 'celaka', 'simak', 'video']","['aman', 'mitsubishi', 'xpander', 'alami', 'celaka', 'simak', 'video']",aman mitsubishi xpander alami celaka simak video
2020-04-04 07:00:00+00:00,"wakil jaksa agung meninggal, ini penampakan nissan gt-r yang hangus terbakar",wakil jaksa agung tinggal ini tampak nissan gt-r yang hangus bakar,"['wakil', 'jaksa', 'agung', 'tinggal', 'ini', 'tampak', 'nissan', 'gt-r', 'yang', 'hangus', 'bakar']","['wakil', 'jaksa', 'agung', 'tinggal', 'nissan', 'gt-r', 'hangus', 'bakar']",wakil jaksa agung tinggal nissan gt-r hangus bakar
2020-04-05 07:00:00+00:00,wakil jaksa agung tewas,wakil jaksa agung tewas,"['wakil', 'jaksa', 'agung', 'tewas']","['wakil', 'jaksa', 'agung', 'tewas']",wakil jaksa agung tewas
2020-04-05 07:00:00+00:00,belajar dari kecelakaan supercar wakil jaksa agung ri di tol jagorawi,ajar dari celaka supercar wakil jaksa agung ri di tol jagorawi,"['ajar', 'dari', 'celaka', 'supercar', 'wakil', 'jaksa', 'agung', 'ri', 'di', 'tol', 'jagorawi']","['ajar', 'celaka', 'supercar', 'wakil', 'jaksa', 'agung', 'ri', 'tol', 'jagorawi']",ajar celaka supercar wakil jaksa agung ri tol jagorawi
2020-04-05 07:00:00+00:00,"mendalami faktor kecelakaan wakil jaksa agung, begini kata pakar safety",dalam faktor celaka wakil jaksa agung begini kata pakar safety,"['dalam', 'faktor', 'celaka', 'wakil', 'jaksa', 'agung', 'begini', 'kata', 'pakar', 'safety']","['faktor', 'celaka', 'wakil', 'jaksa', 'agung', 'pakar', 'safety']",faktor celaka wakil jaksa agung pakar safety
2020-04-05 07:00:00+00:00,"awal kecelakaan maut wajagung arminsyah, mau jajal supercar nissan gt-r r35",awal celaka maut wajagung arminsyah mau jajal supercar nissan gt-r r35,"['awal', 'celaka', 'maut', 'wajagung', 'arminsyah', 'mau', 'jajal', 'supercar', 'nissan', 'gt-r', 'r35']","['celaka', 'maut', 'wajagung', 'arminsyah', 'jajal', 'supercar', 'nissan', 'gt-r', 'r35']",celaka maut wajagung arminsyah jajal supercar nissan gt-r r35
2020-04-05 07:00:00+00:00,"kronologis kecelakaan, wakil jaksa agung arminsyah terjebak dalam mobil terbakar, ajudan selamat",kronologis celaka wakil jaksa agung arminsyah jebak dalam mobil bakar ajudan selamat,"['kronologis', 'celaka', 'wakil', 'jaksa', 'agung', 'arminsyah', 'jebak', 'dalam', 'mobil', 'bakar', 'ajudan', 'selamat']","['kronologis', 'celaka', 'wakil', 'jaksa', 'agung', 'arminsyah', 'jebak', 'mobil', 'bakar', 'ajudan', 'selamat']",kronologis celaka wakil jaksa agung arminsyah jebak mobil bakar ajudan selamat
2020-04-05 07:00:00+00:00,"kecelakaan yang menewaskan wakil jaksa agung merupakan kecelakaan tunggal, kata jasa marga",celaka yang tewas wakil jaksa agung rupa celaka tunggal kata jasa marga,"['celaka', 'yang', 'tewas', 'wakil', 'jaksa', 'agung', 'rupa', 'celaka', 'tunggal', 'kata', 'jasa', 'marga']","['celaka', 'tewas', 'wakil', 'jaksa', 'agung', 'rupa', 'celaka', 'tunggal', 'jasa', 'marga']",celaka tewas wakil jaksa agung rupa celaka tunggal jasa marga
2020-04-05 07:00:00+00:00,"kecelakaan nissan gt-r, ingat pentingnya mengenal aspek non-teknis",celaka nissan gt-r ingat penting kenal aspek non-teknis,"['celaka', 'nissan', 'gt-r', 'ingat', 'penting', 'kenal', 'aspek', 'non-teknis']","['celaka', 'nissan', 'gt-r', 'kenal', 'aspek', 'non-teknis']",celaka nissan gt-r kenal aspek non-teknis
2020-04-05 07:00:00+00:00,"hati-hati, hanya ambil video dan tak menolong kecelakaan bisa dipenjara! begini aturannya",hati hanya ambil video dan tak tolong celaka bisa penjara begini atur,"['hati', 'hanya', 'ambil', 'video', 'dan', 'tak', 'tolong', 'celaka', 'bisa', 'penjara', 'begini', 'atur']","['hati', 'ambil', 'video', 'tolong', 'celaka', 'penjara', 'atur']",hati ambil video tolong celaka penjara atur
2020-04-05 07:00:00+00:00,tomi pemilik nissan gt-r r35 dalam kecelakaan maut wajagung arminsyah,tom milik nissan gt-r r35 dalam celaka maut wajagung arminsyah,"['tom', 'milik', 'nissan', 'gt-r', 'r35', 'dalam', 'celaka', 'maut', 'wajagung', 'arminsyah']","['tom', 'milik', 'nissan', 'gt-r', 'r35', 'celaka', 'maut', 'wajagung', 'arminsyah']",tom milik nissan gt-r r35 celaka maut wajagung arminsyah
2020-04-05 07:00:00+00:00,3 fakta kecelakaan maut wakil jaksa agung,3 fakta celaka maut wakil jaksa agung,"['3', 'fakta', 'celaka', 'maut', 'wakil', 'jaksa', 'agung']","['3', 'fakta', 'celaka', 'maut', 'wakil', 'jaksa', 'agung']",3 fakta celaka maut wakil jaksa agung
2020-04-05 07:00:00+00:00,penumpang yang bersama wakil jaksa agung arminsyah adalah rekannya,tumpang yang sama wakil jaksa agung arminsyah adalah rekan,"['tumpang', 'yang', 'sama', 'wakil', 'jaksa', 'agung', 'arminsyah', 'adalah', 'rekan']","['tumpang', 'wakil', 'jaksa', 'agung', 'arminsyah', 'rekan']",tumpang wakil jaksa agung arminsyah rekan
2020-04-05 07:00:00+00:00,jasa marga: kecelakaan yang menewaskan wakil jaksa agung merupakan kecelakaan tunggal,jasa marga celaka yang tewas wakil jaksa agung rupa celaka tunggal,"['jasa', 'marga', 'celaka', 'yang', 'tewas', 'wakil', 'jaksa', 'agung', 'rupa', 'celaka', 'tunggal']","['jasa', 'marga', 'celaka', 'tewas', 'wakil', 'jaksa', 'agung', 'rupa', 'celaka', 'tunggal']",jasa marga celaka tewas wakil jaksa agung rupa celaka tunggal
2020-04-05 07:00:00+00:00,kisah tragis wakil jaksa agung tewas kecelakaan di tol jagorawi,kisah tragis wakil jaksa agung tewas celaka di tol jagorawi,"['kisah', 'tragis', 'wakil', 'jaksa', 'agung', 'tewas', 'celaka', 'di', 'tol', 'jagorawi']","['kisah', 'tragis', 'wakil', 'jaksa', 'agung', 'tewas', 'celaka', 'tol', 'jagorawi']",kisah tragis wakil jaksa agung tewas celaka tol jagorawi
2020-04-05 07:00:00+00:00,"jalan sepi bisa memicu terjadinya kecelakaan, begini penjelasan psikolog",jalan sepi bisa picu jadi celaka begini jelas psikolog,"['jalan', 'sepi', 'bisa', 'picu', 'jadi', 'celaka', 'begini', 'jelas', 'psikolog']","['jalan', 'sepi', 'picu', 'celaka', 'psikolog']",jalan sepi picu celaka psikolog
2020-04-05 07:00:00+00:00,tragis kecelakaan maut wakil jaksa agung di jalanan,tragis celaka maut wakil jaksa agung di jalan,"['tragis', 'celaka', 'maut', 'wakil', 'jaksa', 'agung', 'di', 'jalan']","['tragis', 'celaka', 'maut', 'wakil', 'jaksa', 'agung', 'jalan']",tragis celaka maut wakil jaksa agung jalan
2020-04-06 07:00:00+00:00,"petaka di ultah pernikahan, fakta kecelakaan maut wajagung arminsyah",petaka di ultah nikah fakta celaka maut wajagung arminsyah,"['petaka', 'di', 'ultah', 'nikah', 'fakta', 'celaka', 'maut', 'wajagung', 'arminsyah']","['petaka', 'ultah', 'nikah', 'fakta', 'celaka', 'maut', 'wajagung', 'arminsyah']",petaka ultah nikah fakta celaka maut wajagung arminsyah
2020-04-06 07:00:00+00:00,pelajaran dari kecelakaan wakil jaksa agung: kenali karakter mobil,ajar dari celaka wakil jaksa agung kenal karakter mobil,"['ajar', 'dari', 'celaka', 'wakil', 'jaksa', 'agung', 'kenal', 'karakter', 'mobil']","['ajar', 'celaka', 'wakil', 'jaksa', 'agung', 'kenal', 'karakter', 'mobil']",ajar celaka wakil jaksa agung kenal karakter mobil
2020-04-06 07:00:00+00:00,jasa marga serahkan cctv kecelakaan wakil jaksa agung ke polisi,jasa marga serah cctv celaka wakil jaksa agung ke polisi,"['jasa', 'marga', 'serah', 'cctv', 'celaka', 'wakil', 'jaksa', 'agung', 'ke', 'polisi']","['jasa', 'marga', 'serah', 'cctv', 'celaka', 'wakil', 'jaksa', 'agung', 'polisi']",jasa marga serah cctv celaka wakil jaksa agung polisi
2020-04-07 07:00:00+00:00,"terjadi kecelakaan kerja, ini 7 manfaat jkk bpjs ketenagakerjaan yang bisa didapatkan",jadi celaka kerja ini 7 manfaat jkk bpjs ketenagakerjaan yang bisa dapat,"['jadi', 'celaka', 'kerja', 'ini', '7', 'manfaat', 'jkk', 'bpjs', 'ketenagakerjaan', 'yang', 'bisa', 'dapat']","['celaka', 'kerja', '7', 'manfaat', 'jkk', 'bpjs', 'ketenagakerjaan']",celaka kerja 7 manfaat jkk bpjs ketenagakerjaan
2020-04-07 07:00:00+00:00,pahami lagi bahaya dan risiko kecelakaan lalu lintas,paham lagi bahaya dan risiko celaka lalu lintas,"['paham', 'lagi', 'bahaya', 'dan', 'risiko', 'celaka', 'lalu', 'lintas']","['paham', 'bahaya', 'risiko', 'celaka', 'lintas']",paham bahaya risiko celaka lintas
2020-04-08 07:00:00+00:00,ini data korban kecelakaan beruntun di tanjung morawa,ini data korban celaka untun di tanjung morawa,"['ini', 'data', 'korban', 'celaka', 'untun', 'di', 'tanjung', 'morawa']","['data', 'korban', 'celaka', 'untun', 'tanjung', 'morawa']",data korban celaka untun tanjung morawa
2020-04-08 07:00:00+00:00,legenda liverpool john riise dan putrinya terlibat kecelakaan mobil,legenda liverpool john riise dan putri libat celaka mobil,"['legenda', 'liverpool', 'john', 'riise', 'dan', 'putri', 'libat', 'celaka', 'mobil']","['legenda', 'liverpool', 'john', 'riise', 'putri', 'libat', 'celaka', 'mobil']",legenda liverpool john riise putri libat celaka mobil
2020-04-11 07:00:00+00:00,"terjadi kecelakaan kerja, pt enero dukung polisi lakukan penyelidikan",jadi celaka kerja pt enero dukung polisi laku lidi,"['jadi', 'celaka', 'kerja', 'pt', 'enero', 'dukung', 'polisi', 'laku', 'lidi']","['celaka', 'kerja', 'pt', 'enero', 'dukung', 'polisi', 'laku', 'lidi']",celaka kerja pt enero dukung polisi laku lidi
2020-04-11 07:00:00+00:00,maut di ulang tahun perkawinan,maut di ulang tahun kawin,"['maut', 'di', 'ulang', 'tahun', 'kawin']","['maut', 'ulang', 'kawin']",maut ulang kawin
2020-04-11 07:00:00+00:00,polisi sebut tewasnya 3 pekerja pabrik bioetanol mojokerto kecelakaan kerja,polisi sebut tewas 3 kerja pabrik bioetanol mojokerto celaka kerja,"['polisi', 'sebut', 'tewas', '3', 'kerja', 'pabrik', 'bioetanol', 'mojokerto', 'celaka', 'kerja']","['polisi', 'tewas', '3', 'kerja', 'pabrik', 'bioetanol', 'mojokerto', 'celaka', 'kerja']",polisi tewas 3 kerja pabrik bioetanol mojokerto celaka kerja
2020-04-12 07:00:00+00:00,3 pekerja pabrik bioetanol mojokerto tewas saat bersihkan kolam pengendapan,3 kerja pabrik bioetanol mojokerto tewas saat sih kolam endap,"['3', 'kerja', 'pabrik', 'bioetanol', 'mojokerto', 'tewas', 'saat', 'sih', 'kolam', 'endap']","['3', 'kerja', 'pabrik', 'bioetanol', 'mojokerto', 'tewas', 'sih', 'kolam', 'endap']",3 kerja pabrik bioetanol mojokerto tewas sih kolam endap
2020-04-12 07:00:00+00:00,"awas pertanda buruk, ini arti mimpi kecelakaan mobil",awas tanda buruk ini arti mimpi celaka mobil,"['awas', 'tanda', 'buruk', 'ini', 'arti', 'mimpi', 'celaka', 'mobil']","['awas', 'tanda', 'buruk', 'arti', 'mimpi', 'celaka', 'mobil']",awas tanda buruk arti mimpi celaka mobil
2020-04-13 07:00:00+00:00,5 arti mimpi teratas sepekan: mimpi kecelakaan hingga mimpi digigit ular,5 arti mimpi atas pek mimpi celaka hingga mimpi gigit ular,"['5', 'arti', 'mimpi', 'atas', 'pek', 'mimpi', 'celaka', 'hingga', 'mimpi', 'gigit', 'ular']","['5', 'arti', 'mimpi', 'pek', 'mimpi', 'celaka', 'mimpi', 'gigit', 'ular']",5 arti mimpi pek mimpi celaka mimpi gigit ular
2020-04-14 07:00:00+00:00,apa gunanya asuransi kecelakaan pesawat? perlu gak sih?,apa guna asuransi celaka pesawat perlu gak sih,"['apa', 'guna', 'asuransi', 'celaka', 'pesawat', 'perlu', 'gak', 'sih']","['asuransi', 'celaka', 'pesawat', 'gak', 'sih']",asuransi celaka pesawat gak sih
2020-04-14 07:00:00+00:00,breaking news : seorang wanita di kulon progo tewas terlindas bus,breaking news orang wanita di kulon progo tewas lindas bus,"['breaking', 'news', 'orang', 'wanita', 'di', 'kulon', 'progo', 'tewas', 'lindas', 'bus']","['breaking', 'news', 'orang', 'wanita', 'kulon', 'progo', 'tewas', 'lindas', 'bus']",breaking news orang wanita kulon progo tewas lindas bus
2020-04-14 07:00:00+00:00,ini penyebab tewasnya 3 pekerja pabrik bioetanol di mojokerto,ini sebab tewas 3 kerja pabrik bioetanol di mojokerto,"['ini', 'sebab', 'tewas', '3', 'kerja', 'pabrik', 'bioetanol', 'di', 'mojokerto']","['tewas', '3', 'kerja', 'pabrik', 'bioetanol', 'mojokerto']",tewas 3 kerja pabrik bioetanol mojokerto
2020-04-15 07:00:00+00:00,"berita terpopuler: dulu terlibat kecelakaan maut dengan dul jaelani, naufal samudra kini diciduk akibat narkoba, hingga amarah mayangsari meluap gegara anaknya dibilang mirip adi firansyah!",berita populer dulu libat celaka maut dengan dul jaelani naufal samudra kini ciduk akibat narkoba hingga amarah mayangsari luap gegara anak bilang mirip adi firansyah,"['berita', 'populer', 'dulu', 'libat', 'celaka', 'maut', 'dengan', 'dul', 'jaelani', 'naufal', 'samudra', 'kini', 'ciduk', 'akibat', 'narkoba', 'hingga', 'amarah', 'mayangsari', 'luap', 'gegara', 'anak', 'bilang', 'mirip', 'adi', 'firansyah']","['berita', 'populer', 'libat', 'celaka', 'maut', 'dul', 'jaelani', 'naufal', 'samudra', 'ciduk', 'akibat', 'narkoba', 'amarah', 'mayangsari', 'luap', 'gegara', 'anak', 'bilang', 'adi', 'firansyah']",berita populer libat celaka maut dul jaelani naufal samudra ciduk akibat narkoba amarah mayangsari luap gegara anak bilang adi firansyah
2020-04-15 07:00:00+00:00,empat korban tewas akibat kecelakaan di tol jorr pasar rebo,empat korban tewas akibat celaka di tol jorr pasar rebo,"['empat', 'korban', 'tewas', 'akibat', 'celaka', 'di', 'tol', 'jorr', 'pasar', 'rebo']","['korban', 'tewas', 'akibat', 'celaka', 'tol', 'jorr', 'pasar', 'rebo']",korban tewas akibat celaka tol jorr pasar rebo
2020-04-15 07:00:00+00:00,"tentang naufal samudra, aktor yang juga semobil dengan dul di kecelakaan maut",tentang naufal samudra aktor yang juga mobil dengan dul di celaka maut,"['tentang', 'naufal', 'samudra', 'aktor', 'yang', 'juga', 'mobil', 'dengan', 'dul', 'di', 'celaka', 'maut']","['naufal', 'samudra', 'aktor', 'mobil', 'dul', 'celaka', 'maut']",naufal samudra aktor mobil dul celaka maut
2020-04-16 07:00:00+00:00,"street manners: hindari kecelakaan di jalan menikung, pakar bagikan caranya",street manners hindar celaka di jalan tikung pakar bagi cara,"['street', 'manners', 'hindar', 'celaka', 'di', 'jalan', 'tikung', 'pakar', 'bagi', 'cara']","['street', 'manners', 'hindar', 'celaka', 'jalan', 'tikung', 'pakar']",street manners hindar celaka jalan tikung pakar
2020-04-16 07:00:00+00:00,"mesin produksi ambruk, 2 pekerja tewas seketika tertimpa alat berat",mesin produksi ambruk 2 kerja tewas ketika timpa alat berat,"['mesin', 'produksi', 'ambruk', '2', 'kerja', 'tewas', 'ketika', 'timpa', 'alat', 'berat']","['mesin', 'produksi', 'ambruk', '2', 'kerja', 'tewas', 'timpa', 'alat', 'berat']",mesin produksi ambruk 2 kerja tewas timpa alat berat
2020-04-16 07:00:00+00:00,"naufal dulunya saksi kunci kecelakaan maut dul jaelani, nasib beda drastis disorot instagram/itsnaufalsamudra",naufal dulunya saksi kunci celaka maut dul jaelani nasib beda drastis sorot instagram itsnaufalsamudra,"['naufal', 'dulunya', 'saksi', 'kunci', 'celaka', 'maut', 'dul', 'jaelani', 'nasib', 'beda', 'drastis', 'sorot', 'instagram', 'itsnaufalsamudra']","['naufal', 'dulunya', 'saksi', 'kunci', 'celaka', 'maut', 'dul', 'jaelani', 'nasib', 'beda', 'drastis', 'sorot', 'instagram', 'itsnaufalsamudra']",naufal dulunya saksi kunci celaka maut dul jaelani nasib beda drastis sorot instagram itsnaufalsamudra
2020-04-17 07:00:00+00:00,"5 cara mencegah kecelakaan saat berenang, penting untuk diwaspadai",5 cara cegah celaka saat renang penting untuk waspada,"['5', 'cara', 'cegah', 'celaka', 'saat', 'renang', 'penting', 'untuk', 'waspada']","['5', 'cegah', 'celaka', 'renang', 'waspada']",5 cegah celaka renang waspada
2020-04-18 07:00:00+00:00,"foto-foto kecelakaan maut di cianjur tewaskan 4 orang, truk hancur akibat tabrakan, rumah tertabrak",foto celaka maut di cianjur tewas 4 orang truk hancur akibat tabrak rumah tabrak,"['foto', 'celaka', 'maut', 'di', 'cianjur', 'tewas', '4', 'orang', 'truk', 'hancur', 'akibat', 'tabrak', 'rumah', 'tabrak']","['foto', 'celaka', 'maut', 'cianjur', 'tewas', '4', 'orang', 'truk', 'hancur', 'akibat', 'tabrak', 'rumah', 'tabrak']",foto celaka maut cianjur tewas 4 orang truk hancur akibat tabrak rumah tabrak
2020-04-18 07:00:00+00:00,"kecelakaan maut jalur gekbrong cianjur, truk tronton vs truk, 4 tewas",celaka maut jalur gekbrong cianjur truk tronton vs truk 4 tewas,"['celaka', 'maut', 'jalur', 'gekbrong', 'cianjur', 'truk', 'tronton', 'vs', 'truk', '4', 'tewas']","['celaka', 'maut', 'jalur', 'gekbrong', 'cianjur', 'truk', 'tronton', 'vs', 'truk', '4', 'tewas']",celaka maut jalur gekbrong cianjur truk tronton vs truk 4 tewas
2020-04-19 07:00:00+00:00,"video sedan bmw hancur berantakan di km 28 tol jagorawi arah bogor, karena kebut-kebutan?",video sedan bmw hancur beranta di km 28 tol jagorawi arah bogor karena kebut,"['video', 'sedan', 'bmw', 'hancur', 'beranta', 'di', 'km', '28', 'tol', 'jagorawi', 'arah', 'bogor', 'karena', 'kebut']","['video', 'sedan', 'bmw', 'hancur', 'beranta', 'km', '28', 'tol', 'jagorawi', 'arah', 'bogor', 'kebut']",video sedan bmw hancur beranta km 28 tol jagorawi arah bogor kebut
2020-04-19 07:00:00+00:00,"mengemudikan mobil power besar berpeluang kecelakaan lebih tinggi, pakar safety bicara soft skill",kemudi mobil power besar peluang celaka lebih tinggi pakar safety bicara soft skill,"['kemudi', 'mobil', 'power', 'besar', 'peluang', 'celaka', 'lebih', 'tinggi', 'pakar', 'safety', 'bicara', 'soft', 'skill']","['kemudi', 'mobil', 'power', 'peluang', 'celaka', 'pakar', 'safety', 'bicara', 'soft', 'skill']",kemudi mobil power peluang celaka pakar safety bicara soft skill
