published date,title,stem,tokens,tokens_clean,merged
2019-08-17 07:00:00+00:00,"tengah malam banjir bandang menerjang trumon timur, data sementara 1.250 jiwa terdampak",tengah malam banjir bandang terjang trumon timur data sementara 1 250 jiwa dampak,"['tengah', 'malam', 'banjir', 'bandang', 'terjang', 'trumon', 'timur', 'data', 'sementara', '1', '250', 'jiwa', 'dampak']","['malam', 'banjir', 'bandang', 'terjang', 'trumon', 'timur', 'data', '1', '250', 'jiwa', 'dampak']",malam banjir bandang terjang trumon timur data 1 250 jiwa dampak
2019-08-17 07:00:00+00:00,"jakarta bakal tenggelam, ini cerita lain pemindahan ibu kota",jakarta bakal tenggelam ini cerita lain pindah ibu kota,"['jakarta', 'bakal', 'tenggelam', 'ini', 'cerita', 'lain', 'pindah', 'ibu', 'kota']","['jakarta', 'tenggelam', 'cerita', 'pindah', 'kota']",jakarta tenggelam cerita pindah kota
2019-08-18 07:00:00+00:00,"kabar duka, artis fairuz a rafiq dilarikan ke rumah sakit hingga banjir doa netizen",kabar duka artis fairuz a rafiq lari ke rumah sakit hingga banjir doa netizen,"['kabar', 'duka', 'artis', 'fairuz', 'a', 'rafiq', 'lari', 'ke', 'rumah', 'sakit', 'hingga', 'banjir', 'doa', 'netizen']","['kabar', 'duka', 'artis', 'fairuz', 'a', 'rafiq', 'lari', 'rumah', 'sakit', 'banjir', 'doa', 'netizen']",kabar duka artis fairuz a rafiq lari rumah sakit banjir doa netizen
2019-08-18 07:00:00+00:00,syamsuar: kementerian pupr akan kaji sungai siak dan masalah banjir pekanbaru,syamsuar menteri pupr akan kaji sungai siak dan masalah banjir pekanbaru,"['syamsuar', 'menteri', 'pupr', 'akan', 'kaji', 'sungai', 'siak', 'dan', 'masalah', 'banjir', 'pekanbaru']","['syamsuar', 'menteri', 'pupr', 'kaji', 'sungai', 'siak', 'banjir', 'pekanbaru']",syamsuar menteri pupr kaji sungai siak banjir pekanbaru
2019-08-19 07:00:00+00:00,banjir promo di dunlop shop sedar ban purwokerto,banjir promo di dunlop shop dar ban purwokerto,"['banjir', 'promo', 'di', 'dunlop', 'shop', 'dar', 'ban', 'purwokerto']","['banjir', 'promo', 'dunlop', 'shop', 'dar', 'ban', 'purwokerto']",banjir promo dunlop shop dar ban purwokerto
2019-08-19 07:00:00+00:00,"prewedding mereka dibuatkan kisah, jerinx sid dan nora banjir pujian. ceritanya bikin penasaran!",prewedding mereka buat kisah jerinx sid dan nora banjir puji cerita bikin penasaran,"['prewedding', 'mereka', 'buat', 'kisah', 'jerinx', 'sid', 'dan', 'nora', 'banjir', 'puji', 'cerita', 'bikin', 'penasaran']","['prewedding', 'kisah', 'jerinx', 'sid', 'nora', 'banjir', 'puji', 'cerita', 'bikin', 'penasaran']",prewedding kisah jerinx sid nora banjir puji cerita bikin penasaran
2019-08-19 07:00:00+00:00,"berita foto; banjir luwu, begini kondisi jalan poros palopo",berita foto banjir luwu begini kondisi jalan poros palopo,"['berita', 'foto', 'banjir', 'luwu', 'begini', 'kondisi', 'jalan', 'poros', 'palopo']","['berita', 'foto', 'banjir', 'luwu', 'kondisi', 'jalan', 'poros', 'palopo']",berita foto banjir luwu kondisi jalan poros palopo
2019-08-20 07:00:00+00:00,"manisnya christian sugiono rayakan ultah mama mertua, ibu titi kamal semringah banjir doa",manis christian sugiono raya ultah mama mertua ibu titi kamal semringah banjir doa,"['manis', 'christian', 'sugiono', 'raya', 'ultah', 'mama', 'mertua', 'ibu', 'titi', 'kamal', 'semringah', 'banjir', 'doa']","['manis', 'christian', 'sugiono', 'raya', 'ultah', 'mama', 'mertua', 'titi', 'kamal', 'semringah', 'banjir', 'doa']",manis christian sugiono raya ultah mama mertua titi kamal semringah banjir doa
2019-08-20 07:00:00+00:00,"banjir pujian, drama china romantis go go squid, cowok gamers & cewek smart, bikin gemas dan melted",banjir puji drama china romantis go go squid cowok gamers cewek smart bikin gemas dan melted,"['banjir', 'puji', 'drama', 'china', 'romantis', 'go', 'go', 'squid', 'cowok', 'gamers', 'cewek', 'smart', 'bikin', 'gemas', 'dan', 'melted']","['banjir', 'puji', 'drama', 'china', 'romantis', 'go', 'go', 'squid', 'cowok', 'gamers', 'cewek', 'smart', 'bikin', 'gemas', 'melted']",banjir puji drama china romantis go go squid cowok gamers cewek smart bikin gemas melted
2019-08-20 07:00:00+00:00,banjir bandang terjang dua gampong di trumon tengah,banjir bandang terjang dua gampong di trumon tengah,"['banjir', 'bandang', 'terjang', 'dua', 'gampong', 'di', 'trumon', 'tengah']","['banjir', 'bandang', 'terjang', 'gampong', 'trumon']",banjir bandang terjang gampong trumon
2019-08-21 07:00:00+00:00,joy red velvet banjir pujian usai posting foto seksi pakai bikini instagram/_imyour_joy,joy red velvet banjir puji usai posting foto seksi pakai bikini instagram imyour joy,"['joy', 'red', 'velvet', 'banjir', 'puji', 'usai', 'posting', 'foto', 'seksi', 'pakai', 'bikini', 'instagram', 'imyour', 'joy']","['joy', 'red', 'velvet', 'banjir', 'puji', 'posting', 'foto', 'seksi', 'pakai', 'bikini', 'instagram', 'imyour', 'joy']",joy red velvet banjir puji posting foto seksi pakai bikini instagram imyour joy
2019-08-21 07:00:00+00:00,"spider-man keluar dari mcu, sony banjir hujatan",spider-man keluar dari mcu sony banjir hujat,"['spider-man', 'keluar', 'dari', 'mcu', 'sony', 'banjir', 'hujat']","['spider-man', 'mcu', 'sony', 'banjir', 'hujat']",spider-man mcu sony banjir hujat
2019-08-21 07:00:00+00:00,"unggahan artur gevorkyan seusai dicoret persib bandung: thanks for all, banjir komentar bobotoh",unggah artur gevorkyan usai coret persib bandung thanks for all banjir komentar bobotoh,"['unggah', 'artur', 'gevorkyan', 'usai', 'coret', 'persib', 'bandung', 'thanks', 'for', 'all', 'banjir', 'komentar', 'bobotoh']","['unggah', 'artur', 'gevorkyan', 'coret', 'persib', 'bandung', 'thanks', 'for', 'all', 'banjir', 'komentar', 'bobotoh']",unggah artur gevorkyan coret persib bandung thanks for all banjir komentar bobotoh
2019-08-21 07:00:00+00:00,"review lengkap nissan x-trail, suv yang banjir fitur",review lengkap nissan x-trail suv yang banjir fitur,"['review', 'lengkap', 'nissan', 'x-trail', 'suv', 'yang', 'banjir', 'fitur']","['review', 'lengkap', 'nissan', 'x-trail', 'suv', 'banjir', 'fitur']",review lengkap nissan x-trail suv banjir fitur
2019-08-22 07:00:00+00:00,nissa sabyan banjir air mata saat bertemu pengungsi palestina,nissa sabyan banjir air mata saat temu ungsi palestina,"['nissa', 'sabyan', 'banjir', 'air', 'mata', 'saat', 'temu', 'ungsi', 'palestina']","['nissa', 'sabyan', 'banjir', 'air', 'mata', 'temu', 'ungsi', 'palestina']",nissa sabyan banjir air mata temu ungsi palestina
2019-08-23 07:00:00+00:00,"unggah foto baby bump, syahnaz sadiqah banjir kritikan pedas",unggah foto baby bump syahnaz sadiqah banjir kritik pedas,"['unggah', 'foto', 'baby', 'bump', 'syahnaz', 'sadiqah', 'banjir', 'kritik', 'pedas']","['unggah', 'foto', 'baby', 'bump', 'syahnaz', 'sadiqah', 'banjir', 'kritik', 'pedas']",unggah foto baby bump syahnaz sadiqah banjir kritik pedas
2019-08-25 07:00:00+00:00,"rumah ridwan kamil ini ternyata dari sampah botol tapi tetap mewah, banjir penghargaan internasional",rumah ridwan kamil ini nyata dari sampah botol tapi tetap mewah banjir harga internasional,"['rumah', 'ridwan', 'kamil', 'ini', 'nyata', 'dari', 'sampah', 'botol', 'tapi', 'tetap', 'mewah', 'banjir', 'harga', 'internasional']","['rumah', 'ridwan', 'kamil', 'nyata', 'sampah', 'botol', 'mewah', 'banjir', 'harga', 'internasional']",rumah ridwan kamil nyata sampah botol mewah banjir harga internasional
2019-08-25 07:00:00+00:00,"raih 100 juta subscriber, pewdiepie banjir ucapan selamat",raih 100 juta subscriber pewdiepie banjir ucap selamat,"['raih', '100', 'juta', 'subscriber', 'pewdiepie', 'banjir', 'ucap', 'selamat']","['raih', '100', 'juta', 'subscriber', 'pewdiepie', 'banjir', 'selamat']",raih 100 juta subscriber pewdiepie banjir selamat
2019-08-26 07:00:00+00:00,"kalimantan timur disebut relatif aman, ini kata data bnpb",kalimantan timur sebut relatif aman ini kata data bnpb,"['kalimantan', 'timur', 'sebut', 'relatif', 'aman', 'ini', 'kata', 'data', 'bnpb']","['kalimantan', 'timur', 'relatif', 'aman', 'data', 'bnpb']",kalimantan timur relatif aman data bnpb
2019-08-26 07:00:00+00:00,anak lulung banjir karangan bunga pada pelantikan dprd dki,anak lulung banjir karang bunga pada lantik dprd dki,"['anak', 'lulung', 'banjir', 'karang', 'bunga', 'pada', 'lantik', 'dprd', 'dki']","['anak', 'lulung', 'banjir', 'karang', 'bunga', 'lantik', 'dprd', 'dki']",anak lulung banjir karang bunga lantik dprd dki
2019-08-26 07:00:00+00:00,banjir ucapan dari tanah abang untuk anak haji lulung di dprd,banjir ucap dari tanah abang untuk anak haji lulung di dprd,"['banjir', 'ucap', 'dari', 'tanah', 'abang', 'untuk', 'anak', 'haji', 'lulung', 'di', 'dprd']","['banjir', 'tanah', 'abang', 'anak', 'haji', 'lulung', 'dprd']",banjir tanah abang anak haji lulung dprd
2019-08-27 07:00:00+00:00,"minta edit foto air banjir jadi bersih, 10 hasilnya malah bikin ngakak",minta edit foto air banjir jadi bersih 10 hasil malah bikin ngakak,"['minta', 'edit', 'foto', 'air', 'banjir', 'jadi', 'bersih', '10', 'hasil', 'malah', 'bikin', 'ngakak']","['edit', 'foto', 'air', 'banjir', 'bersih', '10', 'hasil', 'bikin', 'ngakak']",edit foto air banjir bersih 10 hasil bikin ngakak
2019-08-27 07:00:00+00:00,"mengungkap potensi bencana di ibu kota baru, sesar gempa aktif hingga banjir halaman all",ungkap potensi bencana di ibu kota baru sesar gempa aktif hingga banjir halaman all,"['ungkap', 'potensi', 'bencana', 'di', 'ibu', 'kota', 'baru', 'sesar', 'gempa', 'aktif', 'hingga', 'banjir', 'halaman', 'all']","['potensi', 'bencana', 'kota', 'sesar', 'gempa', 'aktif', 'banjir', 'halaman', 'all']",potensi bencana kota sesar gempa aktif banjir halaman all
2019-08-27 07:00:00+00:00,"minta edit foto air banjir jadi jernih, hasilnya malah di luar dugaan",minta edit foto air banjir jadi jernih hasil malah di luar duga,"['minta', 'edit', 'foto', 'air', 'banjir', 'jadi', 'jernih', 'hasil', 'malah', 'di', 'luar', 'duga']","['edit', 'foto', 'air', 'banjir', 'jernih', 'hasil', 'duga']",edit foto air banjir jernih hasil duga
2019-08-27 07:00:00+00:00,"firman syah ali: banjir dukungan, saya nggak kuat ngangkat telpon",firman syah ali banjir dukung saya nggak kuat ngangkat telpon,"['firman', 'syah', 'ali', 'banjir', 'dukung', 'saya', 'nggak', 'kuat', 'ngangkat', 'telpon']","['firman', 'syah', 'ali', 'banjir', 'dukung', 'nggak', 'kuat', 'ngangkat', 'telpon']",firman syah ali banjir dukung nggak kuat ngangkat telpon
2019-08-28 07:00:00+00:00,jepang perintahkan 240 ribu warga mengungsi karena ancaman banjir,jepang perintah 240 ribu warga ungsi karena ancam banjir,"['jepang', 'perintah', '240', 'ribu', 'warga', 'ungsi', 'karena', 'ancam', 'banjir']","['jepang', 'perintah', '240', 'ribu', 'warga', 'ungsi', 'ancam', 'banjir']",jepang perintah 240 ribu warga ungsi ancam banjir
2019-08-28 07:00:00+00:00,"hujan deras, banjir rendam kawasan citayam bogor",hujan deras banjir rendam kawasan citayam bogor,"['hujan', 'deras', 'banjir', 'rendam', 'kawasan', 'citayam', 'bogor']","['hujan', 'deras', 'banjir', 'rendam', 'kawasan', 'citayam', 'bogor']",hujan deras banjir rendam kawasan citayam bogor
2019-08-28 07:00:00+00:00,terowongan curug jompong nanjung yang disebut solusi atasi banjir sudah tembus,terowongan curug jompong nanjung yang sebut solusi atas banjir sudah tembus,"['terowongan', 'curug', 'jompong', 'nanjung', 'yang', 'sebut', 'solusi', 'atas', 'banjir', 'sudah', 'tembus']","['terowongan', 'curug', 'jompong', 'nanjung', 'solusi', 'banjir', 'tembus']",terowongan curug jompong nanjung solusi banjir tembus
2019-08-28 07:00:00+00:00,"anggota dprd pangkalpinang usia 27 tahun banjir ucapan selamat, dapat kiriman belasan papan bunga",anggota dprd pangkalpinang usia 27 tahun banjir ucap selamat dapat kirim bas papan bunga,"['anggota', 'dprd', 'pangkalpinang', 'usia', '27', 'tahun', 'banjir', 'ucap', 'selamat', 'dapat', 'kirim', 'bas', 'papan', 'bunga']","['anggota', 'dprd', 'pangkalpinang', 'usia', '27', 'banjir', 'selamat', 'kirim', 'bas', 'papan', 'bunga']",anggota dprd pangkalpinang usia 27 banjir selamat kirim bas papan bunga
2019-08-28 07:00:00+00:00,begini perkembangan terowongan curug jompong nanjung yang disebut solusi atasi banjir,begini kembang terowongan curug jompong nanjung yang sebut solusi atas banjir,"['begini', 'kembang', 'terowongan', 'curug', 'jompong', 'nanjung', 'yang', 'sebut', 'solusi', 'atas', 'banjir']","['kembang', 'terowongan', 'curug', 'jompong', 'nanjung', 'solusi', 'banjir']",kembang terowongan curug jompong nanjung solusi banjir
2019-08-28 07:00:00+00:00,"diguyur hujan sejak sore, alun-alun cianjur kebanjiran",guyur hujan sejak sore alun cianjur banjir,"['guyur', 'hujan', 'sejak', 'sore', 'alun', 'cianjur', 'banjir']","['guyur', 'hujan', 'sore', 'alun', 'cianjur', 'banjir']",guyur hujan sore alun cianjur banjir
2019-08-28 07:00:00+00:00,"terancam banjir, jepang instruksikan 240 ribu warga mengungsi",ancam banjir jepang instruksi 240 ribu warga ungsi,"['ancam', 'banjir', 'jepang', 'instruksi', '240', 'ribu', 'warga', 'ungsi']","['ancam', 'banjir', 'jepang', 'instruksi', '240', 'ribu', 'warga', 'ungsi']",ancam banjir jepang instruksi 240 ribu warga ungsi
2019-08-28 07:00:00+00:00,"waspada banjir dan longsor, jepang evakuasi 240 ribu warga",waspada banjir dan longsor jepang evakuasi 240 ribu warga,"['waspada', 'banjir', 'dan', 'longsor', 'jepang', 'evakuasi', '240', 'ribu', 'warga']","['waspada', 'banjir', 'longsor', 'jepang', 'evakuasi', '240', 'ribu', 'warga']",waspada banjir longsor jepang evakuasi 240 ribu warga
2019-08-29 07:00:00+00:00,warga kampung utan citayam depok sudah bosan permukimannya dilanda banjir terus menerus,warga kampung utan citayam depok sudah bosan mukim landa banjir terus terus,"['warga', 'kampung', 'utan', 'citayam', 'depok', 'sudah', 'bosan', 'mukim', 'landa', 'banjir', 'terus', 'terus']","['warga', 'kampung', 'utan', 'citayam', 'depok', 'bosan', 'mukim', 'landa', 'banjir']",warga kampung utan citayam depok bosan mukim landa banjir
2019-08-29 07:00:00+00:00,"kantor camat gunung meriah aceh singkil banjir, ini penyebabnya",kantor camat gunung riah aceh singkil banjir ini sebab,"['kantor', 'camat', 'gunung', 'riah', 'aceh', 'singkil', 'banjir', 'ini', 'sebab']","['kantor', 'camat', 'gunung', 'riah', 'aceh', 'singkil', 'banjir']",kantor camat gunung riah aceh singkil banjir
2019-08-29 07:00:00+00:00,"aspal penyerap air, solusi mengatasi banjir",aspal serap air solusi atas banjir,"['aspal', 'serap', 'air', 'solusi', 'atas', 'banjir']","['aspal', 'serap', 'air', 'solusi', 'banjir']",aspal serap air solusi banjir
2019-08-29 07:00:00+00:00,"antisipasi banjir, camat pancoran buat sumur resapan air",antisipasi banjir camat pancoran buat sumur resap air,"['antisipasi', 'banjir', 'camat', 'pancoran', 'buat', 'sumur', 'resap', 'air']","['antisipasi', 'banjir', 'camat', 'pancoran', 'sumur', 'resap', 'air']",antisipasi banjir camat pancoran sumur resap air
2019-08-29 07:00:00+00:00,warga bungur baturaja diterjang banjir berlumpur,warga bungur baturaja terjang banjir lumpur,"['warga', 'bungur', 'baturaja', 'terjang', 'banjir', 'lumpur']","['warga', 'bungur', 'baturaja', 'terjang', 'banjir', 'lumpur']",warga bungur baturaja terjang banjir lumpur
2019-08-29 07:00:00+00:00,"hujan guyur depok, perumahan permata depok dikepung banjir | republika online",hujan guyur depok rumah permata depok kepung banjir republika online,"['hujan', 'guyur', 'depok', 'rumah', 'permata', 'depok', 'kepung', 'banjir', 'republika', 'online']","['hujan', 'guyur', 'depok', 'rumah', 'permata', 'depok', 'kepung', 'banjir', 'republika', 'online']",hujan guyur depok rumah permata depok kepung banjir republika online
2019-08-30 07:00:00+00:00,"jadi calon ibu kota baru jabar, seluruh wilayah tegalluar ternyata rawan banjir",jadi calon ibu kota baru jabar seluruh wilayah tegalluar nyata rawan banjir,"['jadi', 'calon', 'ibu', 'kota', 'baru', 'jabar', 'seluruh', 'wilayah', 'tegalluar', 'nyata', 'rawan', 'banjir']","['calon', 'kota', 'jabar', 'wilayah', 'tegalluar', 'nyata', 'rawan', 'banjir']",calon kota jabar wilayah tegalluar nyata rawan banjir
2019-08-30 07:00:00+00:00,"beredar twitter yang diduga milik aulia kesuma penuh ungkapan sumpah serapah, banjir komentar warganet",edar twitter yang duga milik aulia kesuma penuh ungkap sumpah serapah banjir komentar warganet,"['edar', 'twitter', 'yang', 'duga', 'milik', 'aulia', 'kesuma', 'penuh', 'ungkap', 'sumpah', 'serapah', 'banjir', 'komentar', 'warganet']","['edar', 'twitter', 'duga', 'milik', 'aulia', 'kesuma', 'penuh', 'sumpah', 'serapah', 'banjir', 'komentar', 'warganet']",edar twitter duga milik aulia kesuma penuh sumpah serapah banjir komentar warganet
2019-08-30 07:00:00+00:00,bnpb: ada potensi banjir dan tsunami di ibu kota baru,bnpb ada potensi banjir dan tsunami di ibu kota baru,"['bnpb', 'ada', 'potensi', 'banjir', 'dan', 'tsunami', 'di', 'ibu', 'kota', 'baru']","['bnpb', 'potensi', 'banjir', 'tsunami', 'kota']",bnpb potensi banjir tsunami kota
2019-08-30 07:00:00+00:00,"dilanda banjir, kampung utan depok sudah surut namun warga bosan sering kebanjiran",landa banjir kampung utan depok sudah surut namun warga bosan sering banjir,"['landa', 'banjir', 'kampung', 'utan', 'depok', 'sudah', 'surut', 'namun', 'warga', 'bosan', 'sering', 'banjir']","['landa', 'banjir', 'kampung', 'utan', 'depok', 'surut', 'warga', 'bosan', 'banjir']",landa banjir kampung utan depok surut warga bosan banjir
2019-08-30 07:00:00+00:00,"foto iu dan yeo jin goo di 'hotel del luna' banjir komentar sedih, ini alasannya",foto iu dan yeo jin goo di hotel del luna banjir komentar sedih ini alas,"['foto', 'iu', 'dan', 'yeo', 'jin', 'goo', 'di', 'hotel', 'del', 'luna', 'banjir', 'komentar', 'sedih', 'ini', 'alas']","['foto', 'iu', 'yeo', 'jin', 'goo', 'hotel', 'del', 'luna', 'banjir', 'komentar', 'sedih', 'alas']",foto iu yeo jin goo hotel del luna banjir komentar sedih alas
2019-08-30 07:00:00+00:00,"disebut jadi calon ibu kota baru jabar, tegalluar ternyata rawan banjir, begini penjelasannya",sebut jadi calon ibu kota baru jabar tegalluar nyata rawan banjir begini jelas,"['sebut', 'jadi', 'calon', 'ibu', 'kota', 'baru', 'jabar', 'tegalluar', 'nyata', 'rawan', 'banjir', 'begini', 'jelas']","['calon', 'kota', 'jabar', 'tegalluar', 'nyata', 'rawan', 'banjir']",calon kota jabar tegalluar nyata rawan banjir
2019-08-31 07:00:00+00:00,"bertandang ke indonesia, gaya busana hwasa mamamoo banjir kecaman!",tandang ke indonesia gaya busana hwasa mamamoo banjir kecam,"['tandang', 'ke', 'indonesia', 'gaya', 'busana', 'hwasa', 'mamamoo', 'banjir', 'kecam']","['tandang', 'indonesia', 'gaya', 'busana', 'hwasa', 'mamamoo', 'banjir', 'kecam']",tandang indonesia gaya busana hwasa mamamoo banjir kecam
2019-08-31 07:00:00+00:00,"viral kkn desa penari: penulis klarifikasi foto yang beredar, unggahan terbarunya banjir komentar",viral kkn desa tari tulis klarifikasi foto yang edar unggah baru banjir komentar,"['viral', 'kkn', 'desa', 'tari', 'tulis', 'klarifikasi', 'foto', 'yang', 'edar', 'unggah', 'baru', 'banjir', 'komentar']","['viral', 'kkn', 'desa', 'tari', 'tulis', 'klarifikasi', 'foto', 'edar', 'unggah', 'banjir', 'komentar']",viral kkn desa tari tulis klarifikasi foto edar unggah banjir komentar
2019-08-31 07:00:00+00:00,"unggah foto masa sma, prilly latuconsina banjir pujian",unggah foto masa sma prilly latuconsina banjir puji,"['unggah', 'foto', 'masa', 'sma', 'prilly', 'latuconsina', 'banjir', 'puji']","['unggah', 'foto', 'sma', 'prilly', 'latuconsina', 'banjir', 'puji']",unggah foto sma prilly latuconsina banjir puji
2019-09-01 07:00:00+00:00,"perdana, anies rayakan malam tahun baru 1441h di jakarta, banjir pujian",perdana anies raya malam tahun baru 1441h di jakarta banjir puji,"['perdana', 'anies', 'raya', 'malam', 'tahun', 'baru', '1441h', 'di', 'jakarta', 'banjir', 'puji']","['perdana', 'anies', 'raya', 'malam', '1441h', 'jakarta', 'banjir', 'puji']",perdana anies raya malam 1441h jakarta banjir puji
2019-09-01 07:00:00+00:00,"banjir ucapan selamat dari berbagai kalangan kepada mahfud, salah satunya datang dari kmi",banjir ucap selamat dari bagai kalang kepada mahfud salah satu datang dari kmi,"['banjir', 'ucap', 'selamat', 'dari', 'bagai', 'kalang', 'kepada', 'mahfud', 'salah', 'satu', 'datang', 'dari', 'kmi']","['banjir', 'selamat', 'kalang', 'mahfud', 'salah', 'kmi']",banjir selamat kalang mahfud salah kmi
2019-09-02 07:00:00+00:00,"f(x) diklaim bubar dengan perginya amber, sm banjir hujatan",f x klaim bubar dengan pergi amber sm banjir hujat,"['f', 'x', 'klaim', 'bubar', 'dengan', 'pergi', 'amber', 'sm', 'banjir', 'hujat']","['f', 'x', 'klaim', 'bubar', 'pergi', 'amber', 'sm', 'banjir', 'hujat']",f x klaim bubar pergi amber sm banjir hujat
2019-09-02 07:00:00+00:00,"cetak rating lumayan, episode perdana 'strangers from hell' banjir pujian",cetak rating lumayan episode perdana strangers from hell banjir puji,"['cetak', 'rating', 'lumayan', 'episode', 'perdana', 'strangers', 'from', 'hell', 'banjir', 'puji']","['cetak', 'rating', 'lumayan', 'episode', 'perdana', 'strangers', 'from', 'hell', 'banjir', 'puji']",cetak rating lumayan episode perdana strangers from hell banjir puji
2019-09-02 07:00:00+00:00,"banjir ulasan positif, film joker dapat skor tinggi di rotten tomatoes",banjir ulas positif film joker dapat skor tinggi di rotten tomatoes,"['banjir', 'ulas', 'positif', 'film', 'joker', 'dapat', 'skor', 'tinggi', 'di', 'rotten', 'tomatoes']","['banjir', 'ulas', 'positif', 'film', 'joker', 'skor', 'rotten', 'tomatoes']",banjir ulas positif film joker skor rotten tomatoes
2019-09-02 07:00:00+00:00,korban banjir morowali demo tuntut perusahaan tambang bdm,korban banjir morowali demo tuntut usaha tambang bdm,"['korban', 'banjir', 'morowali', 'demo', 'tuntut', 'usaha', 'tambang', 'bdm']","['korban', 'banjir', 'morowali', 'demo', 'tuntut', 'usaha', 'tambang', 'bdm']",korban banjir morowali demo tuntut usaha tambang bdm
2019-09-02 07:00:00+00:00,"dilantik jadi anggota dprd parepare, yasser latief banjir ucapan selamat",lantik jadi anggota dprd parepare yasser latief banjir ucap selamat,"['lantik', 'jadi', 'anggota', 'dprd', 'parepare', 'yasser', 'latief', 'banjir', 'ucap', 'selamat']","['lantik', 'anggota', 'dprd', 'parepare', 'yasser', 'latief', 'banjir', 'selamat']",lantik anggota dprd parepare yasser latief banjir selamat
2019-09-02 07:00:00+00:00,"sering terendam banjir, tinggi badan jalan babakanjaya-bojonglongok sukabumi ditambah",sering rendam banjir tinggi badan jalan babakanjaya-bojonglongok sukabumi tambah,"['sering', 'rendam', 'banjir', 'tinggi', 'badan', 'jalan', 'babakanjaya-bojonglongok', 'sukabumi', 'tambah']","['rendam', 'banjir', 'badan', 'jalan', 'babakanjaya-bojonglongok', 'sukabumi']",rendam banjir badan jalan babakanjaya-bojonglongok sukabumi
2019-09-03 07:00:00+00:00,"jadi ojol demi biayai kuliah sang adik, driver ojol banjir pujian",jadi ojol demi biaya kuliah sang adik driver ojol banjir puji,"['jadi', 'ojol', 'demi', 'biaya', 'kuliah', 'sang', 'adik', 'driver', 'ojol', 'banjir', 'puji']","['ojol', 'biaya', 'kuliah', 'sang', 'adik', 'driver', 'ojol', 'banjir', 'puji']",ojol biaya kuliah sang adik driver ojol banjir puji
2019-09-03 07:00:00+00:00,gunung raja paksi siap antisipasi banjir baja impor china,gunung raja paksi siap antisipasi banjir baja impor china,"['gunung', 'raja', 'paksi', 'siap', 'antisipasi', 'banjir', 'baja', 'impor', 'china']","['gunung', 'raja', 'paksi', 'antisipasi', 'banjir', 'baja', 'impor', 'china']",gunung raja paksi antisipasi banjir baja impor china
2019-09-03 07:00:00+00:00,'joker' banjir pujian dari kritikus,joker banjir puji dari kritikus,"['joker', 'banjir', 'puji', 'dari', 'kritikus']","['joker', 'banjir', 'puji', 'kritikus']",joker banjir puji kritikus
2019-09-03 07:00:00+00:00,"anjing peliharaan tewaskan art, instagram bima aryo banjir protes",anjing pelihara tewas art instagram bima aryo banjir protes,"['anjing', 'pelihara', 'tewas', 'art', 'instagram', 'bima', 'aryo', 'banjir', 'protes']","['anjing', 'pelihara', 'tewas', 'art', 'instagram', 'bima', 'aryo', 'banjir', 'protes']",anjing pelihara tewas art instagram bima aryo banjir protes
2019-09-04 07:00:00+00:00,"rachel vennya 'dilarang' foto karena tak cantik dan langsing, jawaban menohok banjir dukungan",rachel vennya larang foto karena tak cantik dan langsing jawab tohok banjir dukung,"['rachel', 'vennya', 'larang', 'foto', 'karena', 'tak', 'cantik', 'dan', 'langsing', 'jawab', 'tohok', 'banjir', 'dukung']","['rachel', 'vennya', 'larang', 'foto', 'cantik', 'langsing', 'tohok', 'banjir', 'dukung']",rachel vennya larang foto cantik langsing tohok banjir dukung
2019-09-04 07:00:00+00:00,"adegan mandi bareng suami di instagram banjir komentar pedas warganet, kini siti badriah ngaku perutnya sudah isi",adegan mandi bareng suami di instagram banjir komentar pedas warganet kini siti badriah ngaku perut sudah isi,"['adegan', 'mandi', 'bareng', 'suami', 'di', 'instagram', 'banjir', 'komentar', 'pedas', 'warganet', 'kini', 'siti', 'badriah', 'ngaku', 'perut', 'sudah', 'isi']","['adegan', 'mandi', 'bareng', 'suami', 'instagram', 'banjir', 'komentar', 'pedas', 'warganet', 'siti', 'badriah', 'ngaku', 'perut', 'isi']",adegan mandi bareng suami instagram banjir komentar pedas warganet siti badriah ngaku perut isi
2019-09-04 07:00:00+00:00,"bantu bersihkan tumpahan kopi di kereta, dua pekerja bangunan banjir pujian",bantu sih tumpah kopi di kereta dua kerja bangun banjir puji,"['bantu', 'sih', 'tumpah', 'kopi', 'di', 'kereta', 'dua', 'kerja', 'bangun', 'banjir', 'puji']","['bantu', 'sih', 'tumpah', 'kopi', 'kereta', 'kerja', 'bangun', 'banjir', 'puji']",bantu sih tumpah kopi kereta kerja bangun banjir puji
2019-09-04 07:00:00+00:00,"cium suami saat mandi, siti badriah banjir hujatan",cium suami saat mandi siti badriah banjir hujat,"['cium', 'suami', 'saat', 'mandi', 'siti', 'badriah', 'banjir', 'hujat']","['cium', 'suami', 'mandi', 'siti', 'badriah', 'banjir', 'hujat']",cium suami mandi siti badriah banjir hujat
2019-09-05 07:00:00+00:00,"uji jalan motor berbahan bakar lpg racikan smk, kok banjir komentar miring?",uji jalan motor bahan bakar lpg racik smk kok banjir komentar miring,"['uji', 'jalan', 'motor', 'bahan', 'bakar', 'lpg', 'racik', 'smk', 'kok', 'banjir', 'komentar', 'miring']","['uji', 'jalan', 'motor', 'bahan', 'bakar', 'lpg', 'racik', 'smk', 'banjir', 'komentar', 'miring']",uji jalan motor bahan bakar lpg racik smk banjir komentar miring
