published date,title,stem,tokens,tokens_clean,merged
2019-08-20 07:00:00+00:00,"peringati hari orang utan sedunia, kebakaran hutan jadi sorotan",ingat hari orang utan dunia bakar hutan jadi sorot,"['ingat', 'hari', 'orang', 'utan', 'dunia', 'bakar', 'hutan', 'jadi', 'sorot']","['orang', 'utan', 'dunia', 'bakar', 'hutan', 'sorot']",orang utan dunia bakar hutan sorot
2019-08-20 07:00:00+00:00,kebakaran lahan terjadi lagi di musi banyuasin sumsel,bakar lahan jadi lagi di mus banyuasin sumsel,"['bakar', 'lahan', 'jadi', 'lagi', 'di', 'mus', 'banyuasin', 'sumsel']","['bakar', 'lahan', 'mus', 'banyuasin', 'sumsel']",bakar lahan mus banyuasin sumsel
2019-08-20 07:00:00+00:00,"karhutla belum padam, 99 kepala keluarga di sumsel diungsikan",karhutla belum padam 99 kepala keluarga di sumsel ungsi,"['karhutla', 'belum', 'padam', '99', 'kepala', 'keluarga', 'di', 'sumsel', 'ungsi']","['karhutla', 'padam', '99', 'kepala', 'keluarga', 'sumsel', 'ungsi']",karhutla padam 99 kepala keluarga sumsel ungsi
2019-08-21 07:00:00+00:00,"kebakaran hutan di amazon mencapai rekor, kata badan antariksa brasil",bakar hutan di amazon capai rekor kata badan antariksa brasil,"['bakar', 'hutan', 'di', 'amazon', 'capai', 'rekor', 'kata', 'badan', 'antariksa', 'brasil']","['bakar', 'hutan', 'amazon', 'capai', 'rekor', 'badan', 'antariksa', 'brasil']",bakar hutan amazon capai rekor badan antariksa brasil
2019-08-21 07:00:00+00:00,kebakaran di hutan amazon,bakar di hutan amazon,"['bakar', 'di', 'hutan', 'amazon']","['bakar', 'hutan', 'amazon']",bakar hutan amazon
2019-08-21 07:00:00+00:00,"hampir 24 jam, kebakaran hutan di wonogiri belum berhasil dipadamkan",hampir 24 jam bakar hutan di wonogiri belum hasil padam,"['hampir', '24', 'jam', 'bakar', 'hutan', 'di', 'wonogiri', 'belum', 'hasil', 'padam']","['24', 'jam', 'bakar', 'hutan', 'wonogiri', 'hasil', 'padam']",24 jam bakar hutan wonogiri hasil padam
2019-08-21 07:00:00+00:00,kebakaran parah hutan amazon bisa terlihat dari luar angkasa,bakar parah hutan amazon bisa lihat dari luar angkasa,"['bakar', 'parah', 'hutan', 'amazon', 'bisa', 'lihat', 'dari', 'luar', 'angkasa']","['bakar', 'parah', 'hutan', 'amazon', 'lihat', 'angkasa']",bakar parah hutan amazon lihat angkasa
2019-08-22 07:00:00+00:00,laporan mendalam,lapor dalam,"['lapor', 'dalam']",['lapor'],lapor
2019-08-22 07:00:00+00:00,13 'penampakan' mengerikan kebakaran hutan amazon. asapnya sampai kelihatan dari luar angkasa!,13 tampak keri bakar hutan amazon asap sampai lihat dari luar angkasa,"['13', 'tampak', 'keri', 'bakar', 'hutan', 'amazon', 'asap', 'sampai', 'lihat', 'dari', 'luar', 'angkasa']","['13', 'keri', 'bakar', 'hutan', 'amazon', 'asap', 'lihat', 'angkasa']",13 keri bakar hutan amazon asap lihat angkasa
2019-08-22 07:00:00+00:00,"suhu capai 35 derajat, bmkg ingatkan potensi kebakaran hutan",suhu capai 35 derajat bmkg ingat potensi bakar hutan,"['suhu', 'capai', '35', 'derajat', 'bmkg', 'ingat', 'potensi', 'bakar', 'hutan']","['suhu', 'capai', '35', 'derajat', 'bmkg', 'potensi', 'bakar', 'hutan']",suhu capai 35 derajat bmkg potensi bakar hutan
2019-08-22 07:00:00+00:00,nasa rekam penampakan kebakaran hutan amazon,nasa rekam tampak bakar hutan amazon,"['nasa', 'rekam', 'tampak', 'bakar', 'hutan', 'amazon']","['nasa', 'rekam', 'bakar', 'hutan', 'amazon']",nasa rekam bakar hutan amazon
2019-08-22 07:00:00+00:00,rumah-warung-bengkel di cianjur hangus akibat kebakaran pabrik ijuk,rumah-warung-bengkel di cianjur hangus akibat bakar pabrik ijuk,"['rumah-warung-bengkel', 'di', 'cianjur', 'hangus', 'akibat', 'bakar', 'pabrik', 'ijuk']","['rumah-warung-bengkel', 'cianjur', 'hangus', 'akibat', 'bakar', 'pabrik', 'ijuk']",rumah-warung-bengkel cianjur hangus akibat bakar pabrik ijuk
2019-08-22 07:00:00+00:00,yang bisa dilakukan untuk selamatkan hutan amazon,yang bisa laku untuk selamat hutan amazon,"['yang', 'bisa', 'laku', 'untuk', 'selamat', 'hutan', 'amazon']","['laku', 'selamat', 'hutan', 'amazon']",laku selamat hutan amazon
2019-08-23 07:00:00+00:00,"gawat, kebakaran hutan amazon makin luas",gawat bakar hutan amazon makin luas,"['gawat', 'bakar', 'hutan', 'amazon', 'makin', 'luas']","['gawat', 'bakar', 'hutan', 'amazon', 'luas']",gawat bakar hutan amazon luas
2019-08-23 07:00:00+00:00,presiden brasil jadi biang kerok terbakarnya hutan amazon?,presiden brasil jadi biang kerok bakar hutan amazon,"['presiden', 'brasil', 'jadi', 'biang', 'kerok', 'bakar', 'hutan', 'amazon']","['presiden', 'brasil', 'biang', 'kerok', 'bakar', 'hutan', 'amazon']",presiden brasil biang kerok bakar hutan amazon
2019-08-23 07:00:00+00:00,8 fakta hutan hujan tropis amazon dan penyebab kebakaran,8 fakta hutan hujan tropis amazon dan sebab bakar,"['8', 'fakta', 'hutan', 'hujan', 'tropis', 'amazon', 'dan', 'sebab', 'bakar']","['8', 'fakta', 'hutan', 'hujan', 'tropis', 'amazon', 'bakar']",8 fakta hutan hujan tropis amazon bakar
2019-08-23 07:00:00+00:00,besarnya kebakaran hutan amazon sampai terlihat dari luar angkasa,besar bakar hutan amazon sampai lihat dari luar angkasa,"['besar', 'bakar', 'hutan', 'amazon', 'sampai', 'lihat', 'dari', 'luar', 'angkasa']","['bakar', 'hutan', 'amazon', 'lihat', 'angkasa']",bakar hutan amazon lihat angkasa
2019-08-24 07:00:00+00:00,kebakaran hutan di kawasan gunung merapi padam,bakar hutan di kawasan gunung rapi padam,"['bakar', 'hutan', 'di', 'kawasan', 'gunung', 'rapi', 'padam']","['bakar', 'hutan', 'kawasan', 'gunung', 'rapi', 'padam']",bakar hutan kawasan gunung rapi padam
2019-08-24 07:00:00+00:00,ribuan hutan tropis amazon terbakar,ribu hutan tropis amazon bakar,"['ribu', 'hutan', 'tropis', 'amazon', 'bakar']","['ribu', 'hutan', 'tropis', 'amazon', 'bakar']",ribu hutan tropis amazon bakar
2019-08-24 07:00:00+00:00,"kebakaran hutan kalimantan tengah : 'warga batuk-batuk, sesak napas, hingga harus turun tangan padamkan api'",bakar hutan kalimantan tengah warga batuk sesak napas hingga harus turun tangan padam api,"['bakar', 'hutan', 'kalimantan', 'tengah', 'warga', 'batuk', 'sesak', 'napas', 'hingga', 'harus', 'turun', 'tangan', 'padam', 'api']","['bakar', 'hutan', 'kalimantan', 'warga', 'batuk', 'sesak', 'napas', 'turun', 'tangan', 'padam', 'api']",bakar hutan kalimantan warga batuk sesak napas turun tangan padam api
2019-08-25 07:00:00+00:00,gapki siaga hadapi kebakaran lahan,gapki siaga hadap bakar lahan,"['gapki', 'siaga', 'hadap', 'bakar', 'lahan']","['gapki', 'siaga', 'hadap', 'bakar', 'lahan']",gapki siaga hadap bakar lahan
2019-08-26 07:00:00+00:00,"kebakaran hanguskan tujuh toko di depok, 12 mobil kebakaran diturunkan",bakar hangus tujuh toko di depok 12 mobil bakar turun,"['bakar', 'hangus', 'tujuh', 'toko', 'di', 'depok', '12', 'mobil', 'bakar', 'turun']","['bakar', 'hangus', 'tujuh', 'toko', 'depok', '12', 'mobil', 'bakar', 'turun']",bakar hangus tujuh toko depok 12 mobil bakar turun
2019-08-26 07:00:00+00:00,kapolres tapin: perusahaan wajib miliki alat pemadam kebakaran,kapolres tapin usaha wajib milik alat madam bakar,"['kapolres', 'tapin', 'usaha', 'wajib', 'milik', 'alat', 'madam', 'bakar']","['kapolres', 'tapin', 'usaha', 'wajib', 'milik', 'alat', 'madam', 'bakar']",kapolres tapin usaha wajib milik alat madam bakar
2019-08-27 07:00:00+00:00,brasil tolak bantuan g7 untuk padamkan kebakaran hutan amazon,brasil tolak bantu g7 untuk padam bakar hutan amazon,"['brasil', 'tolak', 'bantu', 'g7', 'untuk', 'padam', 'bakar', 'hutan', 'amazon']","['brasil', 'tolak', 'bantu', 'g7', 'padam', 'bakar', 'hutan', 'amazon']",brasil tolak bantu g7 padam bakar hutan amazon
2019-08-27 07:00:00+00:00,infografik: indonesia langganan kebakaran hutan,infografik indonesia langgan bakar hutan,"['infografik', 'indonesia', 'langgan', 'bakar', 'hutan']","['infografik', 'indonesia', 'langgan', 'bakar', 'hutan']",infografik indonesia langgan bakar hutan
2019-08-27 07:00:00+00:00,leonardo dicaprio galang us$5 juta untuk kebakaran amazon,leonardo dicaprio galang us 5 juta untuk bakar amazon,"['leonardo', 'dicaprio', 'galang', 'us', '5', 'juta', 'untuk', 'bakar', 'amazon']","['leonardo', 'dicaprio', 'galang', 'us', '5', 'juta', 'bakar', 'amazon']",leonardo dicaprio galang us 5 juta bakar amazon
2019-08-28 07:00:00+00:00,"kebakaran di dekat stasiun rawa buaya padam, krl normal lagi",bakar di dekat stasiun rawa buaya padam krl normal lagi,"['bakar', 'di', 'dekat', 'stasiun', 'rawa', 'buaya', 'padam', 'krl', 'normal', 'lagi']","['bakar', 'stasiun', 'rawa', 'buaya', 'padam', 'krl', 'normal']",bakar stasiun rawa buaya padam krl normal
2019-08-29 07:00:00+00:00,"kebakaran hutan amazon itu berbahaya, tapi tidak mengurangi cadangan oksigen",bakar hutan amazon itu bahaya tapi tidak kurang cadang oksigen,"['bakar', 'hutan', 'amazon', 'itu', 'bahaya', 'tapi', 'tidak', 'kurang', 'cadang', 'oksigen']","['bakar', 'hutan', 'amazon', 'bahaya', 'cadang', 'oksigen']",bakar hutan amazon bahaya cadang oksigen
2019-08-29 07:00:00+00:00,"hutan amazon terbakar, salah satu solusi : kurangi makan daging sapi! meski aneh, baca deh alasannya",hutan amazon bakar salah satu solusi kurang makan daging sapi meski aneh baca deh alas,"['hutan', 'amazon', 'bakar', 'salah', 'satu', 'solusi', 'kurang', 'makan', 'daging', 'sapi', 'meski', 'aneh', 'baca', 'deh', 'alas']","['hutan', 'amazon', 'bakar', 'salah', 'solusi', 'makan', 'daging', 'sapi', 'aneh', 'baca', 'deh', 'alas']",hutan amazon bakar salah solusi makan daging sapi aneh baca deh alas
2019-08-29 07:00:00+00:00,deforestasi disebut jadi penyebab utama kebakaran hutan amazon,deforestasi sebut jadi sebab utama bakar hutan amazon,"['deforestasi', 'sebut', 'jadi', 'sebab', 'utama', 'bakar', 'hutan', 'amazon']","['deforestasi', 'utama', 'bakar', 'hutan', 'amazon']",deforestasi utama bakar hutan amazon
2019-08-30 07:00:00+00:00,kebakaran amazon bisa membuat hutan tropis ini berubah menjadi padang rumput,bakar amazon bisa buat hutan tropis ini ubah jadi padang rumput,"['bakar', 'amazon', 'bisa', 'buat', 'hutan', 'tropis', 'ini', 'ubah', 'jadi', 'padang', 'rumput']","['bakar', 'amazon', 'hutan', 'tropis', 'ubah', 'padang', 'rumput']",bakar amazon hutan tropis ubah padang rumput
2019-08-30 07:00:00+00:00,mengapa memadamkan kebakaran hutan di indonesia begitu sulit: sebuah kisah personal pakar hutan,mengapa madam bakar hutan di indonesia begitu sulit buah kisah personal pakar hutan,"['mengapa', 'madam', 'bakar', 'hutan', 'di', 'indonesia', 'begitu', 'sulit', 'buah', 'kisah', 'personal', 'pakar', 'hutan']","['madam', 'bakar', 'hutan', 'indonesia', 'sulit', 'buah', 'kisah', 'personal', 'pakar', 'hutan']",madam bakar hutan indonesia sulit buah kisah personal pakar hutan
2019-08-31 07:00:00+00:00,perbandingan karhutla indonesia 2015 dan hutan amazon 2019,banding karhutla indonesia 2015 dan hutan amazon 2019,"['banding', 'karhutla', 'indonesia', '2015', 'dan', 'hutan', 'amazon', '2019']","['banding', 'karhutla', 'indonesia', '2015', 'hutan', 'amazon', '2019']",banding karhutla indonesia 2015 hutan amazon 2019
2019-08-31 07:00:00+00:00,tiga perusahaan sawit jadi tersangka kasus kebakaran,tiga usaha sawit jadi sangka kasus bakar,"['tiga', 'usaha', 'sawit', 'jadi', 'sangka', 'kasus', 'bakar']","['usaha', 'sawit', 'sangka', 'bakar']",usaha sawit sangka bakar
2019-08-31 07:00:00+00:00,kebakaran amazon: kisah tragis pasangan yang meninggal saat mencoba menyelamatkan rumah mereka,bakar amazon kisah tragis pasang yang tinggal saat coba selamat rumah mereka,"['bakar', 'amazon', 'kisah', 'tragis', 'pasang', 'yang', 'tinggal', 'saat', 'coba', 'selamat', 'rumah', 'mereka']","['bakar', 'amazon', 'kisah', 'tragis', 'pasang', 'tinggal', 'coba', 'selamat', 'rumah']",bakar amazon kisah tragis pasang tinggal coba selamat rumah
2019-09-02 07:00:00+00:00,"hutan lindung terbakar, polisi tangkap warga flores timur",hutan lindung bakar polisi tangkap warga flores timur,"['hutan', 'lindung', 'bakar', 'polisi', 'tangkap', 'warga', 'flores', 'timur']","['hutan', 'lindung', 'bakar', 'polisi', 'tangkap', 'warga', 'flores', 'timur']",hutan lindung bakar polisi tangkap warga flores timur
2019-09-03 07:00:00+00:00,kebakaran kapal selam di california tewaskan 8 jiwa,bakar kapal selam di california tewas 8 jiwa,"['bakar', 'kapal', 'selam', 'di', 'california', 'tewas', '8', 'jiwa']","['bakar', 'kapal', 'selam', 'california', 'tewas', '8', 'jiwa']",bakar kapal selam california tewas 8 jiwa
2019-09-04 07:00:00+00:00,kebakaran landa gudang pabrik sepatu di jakarta utara,bakar landa gudang pabrik sepatu di jakarta utara,"['bakar', 'landa', 'gudang', 'pabrik', 'sepatu', 'di', 'jakarta', 'utara']","['bakar', 'landa', 'gudang', 'pabrik', 'sepatu', 'jakarta', 'utara']",bakar landa gudang pabrik sepatu jakarta utara
2019-09-05 07:00:00+00:00,kebakaran rumah di pancoran berhasil dipadamkan,bakar rumah di pancoran hasil padam,"['bakar', 'rumah', 'di', 'pancoran', 'hasil', 'padam']","['bakar', 'rumah', 'pancoran', 'hasil', 'padam']",bakar rumah pancoran hasil padam
2019-09-06 07:00:00+00:00,"lahan gambut jambi masih membara, berikut foto-fotonya",lahan gambut jambi masih bara ikut foto,"['lahan', 'gambut', 'jambi', 'masih', 'bara', 'ikut', 'foto']","['lahan', 'gambut', 'jambi', 'bara', 'foto']",lahan gambut jambi bara foto
2019-09-06 07:00:00+00:00,begini kronologi kebakaran bus di bandara ngurah rai bali,begini kronologi bakar bus di bandara ngurah rai bal,"['begini', 'kronologi', 'bakar', 'bus', 'di', 'bandara', 'ngurah', 'rai', 'bal']","['kronologi', 'bakar', 'bus', 'bandara', 'ngurah', 'rai', 'bal']",kronologi bakar bus bandara ngurah rai bal
2019-09-07 07:00:00+00:00,"kebakaran hutan amazon, 7 negara teken perjanjian perlindungan lembah sungai",bakar hutan amazon 7 negara teken janji lindung lembah sungai,"['bakar', 'hutan', 'amazon', '7', 'negara', 'teken', 'janji', 'lindung', 'lembah', 'sungai']","['bakar', 'hutan', 'amazon', '7', 'negara', 'teken', 'janji', 'lindung', 'lembah', 'sungai']",bakar hutan amazon 7 negara teken janji lindung lembah sungai
2019-09-07 07:00:00+00:00,kebakaran hutan amazon : tujuh negara tandatangani perjanjian perlindungan amazon,bakar hutan amazon tujuh negara tandatangani janji lindung amazon,"['bakar', 'hutan', 'amazon', 'tujuh', 'negara', 'tandatangani', 'janji', 'lindung', 'amazon']","['bakar', 'hutan', 'amazon', 'tujuh', 'negara', 'tandatangani', 'janji', 'lindung', 'amazon']",bakar hutan amazon tujuh negara tandatangani janji lindung amazon
2019-09-08 07:00:00+00:00,asap kebakaran hutan di sumatra dan kalimantan menyebar hingga ke perbatasan malaysia,asap bakar hutan di sumatra dan kalimantan sebar hingga ke batas malaysia,"['asap', 'bakar', 'hutan', 'di', 'sumatra', 'dan', 'kalimantan', 'sebar', 'hingga', 'ke', 'batas', 'malaysia']","['asap', 'bakar', 'hutan', 'sumatra', 'kalimantan', 'sebar', 'batas', 'malaysia']",asap bakar hutan sumatra kalimantan sebar batas malaysia
2019-09-09 07:00:00+00:00,"kebakaran hutan dan lahan kian meluas, kabut asap merata di riau halaman all",bakar hutan dan lahan kian luas kabut asap rata di riau halaman all,"['bakar', 'hutan', 'dan', 'lahan', 'kian', 'luas', 'kabut', 'asap', 'rata', 'di', 'riau', 'halaman', 'all']","['bakar', 'hutan', 'lahan', 'kian', 'luas', 'kabut', 'asap', 'riau', 'halaman', 'all']",bakar hutan lahan kian luas kabut asap riau halaman all
2019-09-09 07:00:00+00:00,"kebakaran rumah di potlot duren tiga, 8 mobil damkar dikerahkan",bakar rumah di potlot duren tiga 8 mobil damkar kerah,"['bakar', 'rumah', 'di', 'potlot', 'duren', 'tiga', '8', 'mobil', 'damkar', 'kerah']","['bakar', 'rumah', 'potlot', 'duren', '8', 'mobil', 'damkar', 'kerah']",bakar rumah potlot duren 8 mobil damkar kerah
2019-09-10 07:00:00+00:00,"gara-gara puntung rokok, 28 hektare lahan di sulteng terbakar",gara-gara puntung rokok 28 hektare lahan di sulteng bakar,"['gara-gara', 'puntung', 'rokok', '28', 'hektare', 'lahan', 'di', 'sulteng', 'bakar']","['gara-gara', 'puntung', 'rokok', '28', 'hektare', 'lahan', 'sulteng', 'bakar']",gara-gara puntung rokok 28 hektare lahan sulteng bakar
2019-09-10 07:00:00+00:00,sebagian kebakaran lahan di riau akibat ulah warga,bagi bakar lahan di riau akibat ulah warga,"['bagi', 'bakar', 'lahan', 'di', 'riau', 'akibat', 'ulah', 'warga']","['bakar', 'lahan', 'riau', 'akibat', 'ulah', 'warga']",bakar lahan riau akibat ulah warga
2019-09-10 07:00:00+00:00,kebakaran hutan gunung merbabu berhasil dipadamkan,bakar hutan gunung merbabu hasil padam,"['bakar', 'hutan', 'gunung', 'merbabu', 'hasil', 'padam']","['bakar', 'hutan', 'gunung', 'merbabu', 'hasil', 'padam']",bakar hutan gunung merbabu hasil padam
2019-09-10 07:00:00+00:00,kebakaran hutan di kaltim masih terkendali,bakar hutan di kaltim masih kendali,"['bakar', 'hutan', 'di', 'kaltim', 'masih', 'kendali']","['bakar', 'hutan', 'kaltim', 'kendali']",bakar hutan kaltim kendali
2019-09-10 07:00:00+00:00,kebakaran paksa 226 jiwa di banjarmasin kehilangan tempat tinggal,bakar paksa 226 jiwa di banjarmasin hilang tempat tinggal,"['bakar', 'paksa', '226', 'jiwa', 'di', 'banjarmasin', 'hilang', 'tempat', 'tinggal']","['bakar', 'paksa', '226', 'jiwa', 'banjarmasin', 'hilang', 'tinggal']",bakar paksa 226 jiwa banjarmasin hilang tinggal
2019-09-10 07:00:00+00:00,"lagi, malaysia & negara ini terimbas kebakaran parah hutan ri",lagi malaysia negara ini imbas bakar parah hutan ri,"['lagi', 'malaysia', 'negara', 'ini', 'imbas', 'bakar', 'parah', 'hutan', 'ri']","['malaysia', 'negara', 'imbas', 'bakar', 'parah', 'hutan', 'ri']",malaysia negara imbas bakar parah hutan ri
2019-09-10 07:00:00+00:00,65 rumah warga di alalak selatan banjarmasin hangus terbakar,65 rumah warga di alalak selatan banjarmasin hangus bakar,"['65', 'rumah', 'warga', 'di', 'alalak', 'selatan', 'banjarmasin', 'hangus', 'bakar']","['65', 'rumah', 'warga', 'alalak', 'selatan', 'banjarmasin', 'hangus', 'bakar']",65 rumah warga alalak selatan banjarmasin hangus bakar
2019-09-11 07:00:00+00:00,tren kebakaran hutan dan lahan 2009-2019,tren bakar hutan dan lahan 2009-2019,"['tren', 'bakar', 'hutan', 'dan', 'lahan', '2009-2019']","['tren', 'bakar', 'hutan', 'lahan', '2009-2019']",tren bakar hutan lahan 2009-2019
2019-09-11 07:00:00+00:00,"apartemen kalibata kebakaran, 2 orang terluka",apartemen kalibata bakar 2 orang luka,"['apartemen', 'kalibata', 'bakar', '2', 'orang', 'luka']","['apartemen', 'kalibata', 'bakar', '2', 'orang', 'luka']",apartemen kalibata bakar 2 orang luka
2019-09-12 07:00:00+00:00,"gunung merbabu kebakaran, pendakian ditutup sementara",gunung merbabu bakar daki tutup sementara,"['gunung', 'merbabu', 'bakar', 'daki', 'tutup', 'sementara']","['gunung', 'merbabu', 'bakar', 'daki', 'tutup']",gunung merbabu bakar daki tutup
2019-09-12 07:00:00+00:00,"malam ini, kebakaran di gunung merbabu belum padam",malam ini bakar di gunung merbabu belum padam,"['malam', 'ini', 'bakar', 'di', 'gunung', 'merbabu', 'belum', 'padam']","['malam', 'bakar', 'gunung', 'merbabu', 'padam']",malam bakar gunung merbabu padam
2019-09-12 07:00:00+00:00,"karhutla di riau telan korban jiwa, kakek mulyoto tewas terbakar",karhutla di riau telan korban jiwa kakek mulyoto tewas bakar,"['karhutla', 'di', 'riau', 'telan', 'korban', 'jiwa', 'kakek', 'mulyoto', 'tewas', 'bakar']","['karhutla', 'riau', 'telan', 'korban', 'jiwa', 'kakek', 'mulyoto', 'tewas', 'bakar']",karhutla riau telan korban jiwa kakek mulyoto tewas bakar
2019-09-12 07:00:00+00:00,greenpeace: pengawasan dan penegakan hukum solusi kebakaran hutan indonesia,greenpeace awas dan tega hukum solusi bakar hutan indonesia,"['greenpeace', 'awas', 'dan', 'tega', 'hukum', 'solusi', 'bakar', 'hutan', 'indonesia']","['greenpeace', 'awas', 'tega', 'hukum', 'solusi', 'bakar', 'hutan', 'indonesia']",greenpeace awas tega hukum solusi bakar hutan indonesia
2019-09-13 07:00:00+00:00,"kabut asap dan karhutla riau, peristiwa tahunan yang selalu berulang...",kabut asap dan karhutla riau peristiwa tahun yang selalu ulang,"['kabut', 'asap', 'dan', 'karhutla', 'riau', 'peristiwa', 'tahun', 'yang', 'selalu', 'ulang']","['kabut', 'asap', 'karhutla', 'riau', 'peristiwa', 'ulang']",kabut asap karhutla riau peristiwa ulang
2019-09-13 07:00:00+00:00,"kebakaran hutan gunung merbabu, merembet ke puncak hingga evakuasi 9 pendaki terakhir halaman all",bakar hutan gunung merbabu rembet ke puncak hingga evakuasi 9 daki akhir halaman all,"['bakar', 'hutan', 'gunung', 'merbabu', 'rembet', 'ke', 'puncak', 'hingga', 'evakuasi', '9', 'daki', 'akhir', 'halaman', 'all']","['bakar', 'hutan', 'gunung', 'merbabu', 'rembet', 'puncak', 'evakuasi', '9', 'daki', 'halaman', 'all']",bakar hutan gunung merbabu rembet puncak evakuasi 9 daki halaman all
2019-09-13 07:00:00+00:00,"waspada, sulawesi tengah berpotensi dilanda kebakaran hutan",waspada sulawesi tengah potensi landa bakar hutan,"['waspada', 'sulawesi', 'tengah', 'potensi', 'landa', 'bakar', 'hutan']","['waspada', 'sulawesi', 'potensi', 'landa', 'bakar', 'hutan']",waspada sulawesi potensi landa bakar hutan
2019-09-15 07:00:00+00:00,kebakaran hanguskan tanaman karet warga rejang lebong,bakar hangus tanam karet warga rejang lebong,"['bakar', 'hangus', 'tanam', 'karet', 'warga', 'rejang', 'lebong']","['bakar', 'hangus', 'tanam', 'karet', 'warga', 'rejang', 'lebong']",bakar hangus tanam karet warga rejang lebong
2019-09-15 07:00:00+00:00,"bencana asap di sumatera dan kalimantan, mengapa lahan gambut terus terbakar?",bencana asap di sumatera dan kalimantan mengapa lahan gambut terus bakar,"['bencana', 'asap', 'di', 'sumatera', 'dan', 'kalimantan', 'mengapa', 'lahan', 'gambut', 'terus', 'bakar']","['bencana', 'asap', 'sumatera', 'kalimantan', 'lahan', 'gambut', 'bakar']",bencana asap sumatera kalimantan lahan gambut bakar
2019-09-15 07:00:00+00:00,teknik suntik gambut redam kebakaran di banjarbaru kalsel,teknik suntik gambut redam bakar di banjarbaru kalsel,"['teknik', 'suntik', 'gambut', 'redam', 'bakar', 'di', 'banjarbaru', 'kalsel']","['teknik', 'suntik', 'gambut', 'redam', 'bakar', 'banjarbaru', 'kalsel']",teknik suntik gambut redam bakar banjarbaru kalsel
2019-09-16 07:00:00+00:00,bnpb: 80 persen hutan yang terbakar selalu berubah jadi perkebunan,bnpb 80 persen hutan yang bakar selalu ubah jadi kebun,"['bnpb', '80', 'persen', 'hutan', 'yang', 'bakar', 'selalu', 'ubah', 'jadi', 'kebun']","['bnpb', '80', 'persen', 'hutan', 'bakar', 'ubah', 'kebun']",bnpb 80 persen hutan bakar ubah kebun
2019-09-16 07:00:00+00:00,banyak binatang terbakar saat kebakaran lahan di kotawaringin timur,banyak binatang bakar saat bakar lahan di kotawaringin timur,"['banyak', 'binatang', 'bakar', 'saat', 'bakar', 'lahan', 'di', 'kotawaringin', 'timur']","['binatang', 'bakar', 'bakar', 'lahan', 'kotawaringin', 'timur']",binatang bakar bakar lahan kotawaringin timur
2019-09-16 07:00:00+00:00,3 teknik untuk memadamkan karhutla,3 teknik untuk madam karhutla,"['3', 'teknik', 'untuk', 'madam', 'karhutla']","['3', 'teknik', 'madam', 'karhutla']",3 teknik madam karhutla
2019-09-16 07:00:00+00:00,infografis: melawan asap kebakaran hutan dari rumah,infografis lawan asap bakar hutan dari rumah,"['infografis', 'lawan', 'asap', 'bakar', 'hutan', 'dari', 'rumah']","['infografis', 'lawan', 'asap', 'bakar', 'hutan', 'rumah']",infografis lawan asap bakar hutan rumah
2019-09-16 07:00:00+00:00,siapa perusahaan singapura penyebab kebakaran hutan?,siapa usaha singapura sebab bakar hutan,"['siapa', 'usaha', 'singapura', 'sebab', 'bakar', 'hutan']","['usaha', 'singapura', 'bakar', 'hutan']",usaha singapura bakar hutan
2019-09-16 07:00:00+00:00,"hindari kebakaran, dilarang merokok di tpa antang makassar",hindar bakar larang rokok di tpa antang makassar,"['hindar', 'bakar', 'larang', 'rokok', 'di', 'tpa', 'antang', 'makassar']","['hindar', 'bakar', 'larang', 'rokok', 'tpa', 'antang', 'makassar']",hindar bakar larang rokok tpa antang makassar
2019-09-16 07:00:00+00:00,"siswa iseng bakar sampah di sekolah, 2 laboratorium ludes terbakar",siswa iseng bakar sampah di sekolah 2 laboratorium ludes bakar,"['siswa', 'iseng', 'bakar', 'sampah', 'di', 'sekolah', '2', 'laboratorium', 'ludes', 'bakar']","['siswa', 'iseng', 'bakar', 'sampah', 'sekolah', '2', 'laboratorium', 'ludes', 'bakar']",siswa iseng bakar sampah sekolah 2 laboratorium ludes bakar
2019-09-16 07:00:00+00:00,kebakaran hutan: polusi udara palangkaraya tembus 20 kali lipat batas normal,bakar hutan polusi udara palangkaraya tembus 20 kali lipat batas normal,"['bakar', 'hutan', 'polusi', 'udara', 'palangkaraya', 'tembus', '20', 'kali', 'lipat', 'batas', 'normal']","['bakar', 'hutan', 'polusi', 'udara', 'palangkaraya', 'tembus', '20', 'kali', 'lipat', 'batas', 'normal']",bakar hutan polusi udara palangkaraya tembus 20 kali lipat batas normal
2019-09-16 07:00:00+00:00,"kebakaran hutan: dari denda belasan triliun rupiah, pemerintah klaim baru terima rp400 miliar dari perusahaan pembakar lahan",bakar hutan dari denda bas triliun rupiah perintah klaim baru terima rp400 miliar dari usaha bakar lahan,"['bakar', 'hutan', 'dari', 'denda', 'bas', 'triliun', 'rupiah', 'perintah', 'klaim', 'baru', 'terima', 'rp400', 'miliar', 'dari', 'usaha', 'bakar', 'lahan']","['bakar', 'hutan', 'denda', 'bas', 'triliun', 'rupiah', 'perintah', 'klaim', 'terima', 'rp400', 'miliar', 'usaha', 'bakar', 'lahan']",bakar hutan denda bas triliun rupiah perintah klaim terima rp400 miliar usaha bakar lahan
2019-09-16 07:00:00+00:00,pemkot soal penyebab kebakaran tpa di makassar: gas metan,pemkot soal sebab bakar tpa di makassar gas metan,"['pemkot', 'soal', 'sebab', 'bakar', 'tpa', 'di', 'makassar', 'gas', 'metan']","['pemkot', 'bakar', 'tpa', 'makassar', 'gas', 'metan']",pemkot bakar tpa makassar gas metan
