published date,title,stem,tokens,tokens_clean,merged
2020-09-22 07:00:00+00:00,ini peta sebaran kecamatan di kuningan yang rawan bencana,ini peta sebar camat di kuningan yang rawan bencana,"['ini', 'peta', 'sebar', 'camat', 'di', 'kuningan', 'yang', 'rawan', 'bencana']","['peta', 'sebar', 'camat', 'kuningan', 'rawan', 'bencana']",peta sebar camat kuningan rawan bencana
2020-09-22 07:00:00+00:00,bmkg pasang sistem monitoring gempa di kawasan danau toba,bmkg pasang sistem monitoring gempa di kawasan danau toba,"['bmkg', 'pasang', 'sistem', 'monitoring', 'gempa', 'di', 'kawasan', 'danau', 'toba']","['bmkg', 'pasang', 'sistem', 'monitoring', 'gempa', 'kawasan', 'danau', 'toba']",bmkg pasang sistem monitoring gempa kawasan danau toba
2020-09-24 07:00:00+00:00,peneliti itb: ada potensi tsunami setinggi 20 meter di pulau jawa,teliti itb ada potensi tsunami setinggi 20 meter di pulau jawa,"['teliti', 'itb', 'ada', 'potensi', 'tsunami', 'setinggi', '20', 'meter', 'di', 'pulau', 'jawa']","['teliti', 'itb', 'potensi', 'tsunami', '20', 'meter', 'pulau', 'jawa']",teliti itb potensi tsunami 20 meter pulau jawa
2020-09-25 07:00:00+00:00,"ancaman tsunami 20 meter, bmkg siapkan jaringan sensor gempa dan lakukan simulasi di daerah",ancam tsunami 20 meter bmkg siap jaring sensor gempa dan laku simulasi di daerah,"['ancam', 'tsunami', '20', 'meter', 'bmkg', 'siap', 'jaring', 'sensor', 'gempa', 'dan', 'laku', 'simulasi', 'di', 'daerah']","['ancam', 'tsunami', '20', 'meter', 'bmkg', 'jaring', 'sensor', 'gempa', 'laku', 'simulasi', 'daerah']",ancam tsunami 20 meter bmkg jaring sensor gempa laku simulasi daerah
2020-09-25 07:00:00+00:00,bmkg rilis panduan evakuasi gempa dan tsunami di tengah pandemi covid-19,bmkg rilis pandu evakuasi gempa dan tsunami di tengah pandemi covid-19,"['bmkg', 'rilis', 'pandu', 'evakuasi', 'gempa', 'dan', 'tsunami', 'di', 'tengah', 'pandemi', 'covid-19']","['bmkg', 'rilis', 'pandu', 'evakuasi', 'gempa', 'tsunami', 'pandemi', 'covid-19']",bmkg rilis pandu evakuasi gempa tsunami pandemi covid-19
2020-09-25 07:00:00+00:00,pergerakan lempeng mengarah ke gempa-tsunami di selatan jawa | republika online,gera lempeng arah ke gempa-tsunami di selatan jawa republika online,"['gera', 'lempeng', 'arah', 'ke', 'gempa-tsunami', 'di', 'selatan', 'jawa', 'republika', 'online']","['gera', 'lempeng', 'arah', 'gempa-tsunami', 'selatan', 'jawa', 'republika', 'online']",gera lempeng arah gempa-tsunami selatan jawa republika online
2020-09-26 07:00:00+00:00,"terkait tsunami dan gempa bumi atas kajian peneliti itb, bmkg: tingkatkan langkah mitigasi",kait tsunami dan gempa bumi atas kaji teliti itb bmkg tingkat langkah mitigasi,"['kait', 'tsunami', 'dan', 'gempa', 'bumi', 'atas', 'kaji', 'teliti', 'itb', 'bmkg', 'tingkat', 'langkah', 'mitigasi']","['kait', 'tsunami', 'gempa', 'bumi', 'kaji', 'teliti', 'itb', 'bmkg', 'tingkat', 'langkah', 'mitigasi']",kait tsunami gempa bumi kaji teliti itb bmkg tingkat langkah mitigasi
2020-09-26 07:00:00+00:00,gempa megathrust diprediksi terjadi di selatan pulau jawa dan butuh waktu 20 menit untuk tsunami besar hantam daratan,gempa megathrust prediksi jadi di selatan pulau jawa dan butuh waktu 20 menit untuk tsunami besar hantam darat,"['gempa', 'megathrust', 'prediksi', 'jadi', 'di', 'selatan', 'pulau', 'jawa', 'dan', 'butuh', 'waktu', '20', 'menit', 'untuk', 'tsunami', 'besar', 'hantam', 'darat']","['gempa', 'megathrust', 'prediksi', 'selatan', 'pulau', 'jawa', 'butuh', '20', 'menit', 'tsunami', 'hantam', 'darat']",gempa megathrust prediksi selatan pulau jawa butuh 20 menit tsunami hantam darat
2020-09-26 07:00:00+00:00,sejarah tsunami di selatan jawa dan pola mitigasi '3x20',sejarah tsunami di selatan jawa dan pola mitigasi 3x20,"['sejarah', 'tsunami', 'di', 'selatan', 'jawa', 'dan', 'pola', 'mitigasi', '3x20']","['sejarah', 'tsunami', 'selatan', 'jawa', 'pola', 'mitigasi', '3x20']",sejarah tsunami selatan jawa pola mitigasi 3x20
2020-09-26 07:00:00+00:00,tsunami jawa 20 meter berpotensi terjadi tak lama lagi,tsunami jawa 20 meter potensi jadi tak lama lagi,"['tsunami', 'jawa', '20', 'meter', 'potensi', 'jadi', 'tak', 'lama', 'lagi']","['tsunami', 'jawa', '20', 'meter', 'potensi']",tsunami jawa 20 meter potensi
2020-09-26 07:00:00+00:00,"jangan salah paham, ini pengertian yang benar soal megathrust",jangan salah paham ini erti yang benar soal megathrust,"['jangan', 'salah', 'paham', 'ini', 'erti', 'yang', 'benar', 'soal', 'megathrust']","['salah', 'paham', 'erti', 'megathrust']",salah paham erti megathrust
2020-09-26 07:00:00+00:00,memahami gempa megathrust dan risikonya,paham gempa megathrust dan risiko,"['paham', 'gempa', 'megathrust', 'dan', 'risiko']","['paham', 'gempa', 'megathrust', 'risiko']",paham gempa megathrust risiko
2020-09-27 07:00:00+00:00,"geger 'ramalan' tsunami jawa 20 meter, kapan akan terjadi?",geger ramal tsunami jawa 20 meter kapan akan jadi,"['geger', 'ramal', 'tsunami', 'jawa', '20', 'meter', 'kapan', 'akan', 'jadi']","['geger', 'ramal', 'tsunami', 'jawa', '20', 'meter']",geger ramal tsunami jawa 20 meter
2020-09-27 07:00:00+00:00,melihat lagi kengerian tsunami saat terjang banyuwangi tahun 1994,lihat lagi ngeri tsunami saat terjang banyuwangi tahun 1994,"['lihat', 'lagi', 'ngeri', 'tsunami', 'saat', 'terjang', 'banyuwangi', 'tahun', '1994']","['lihat', 'ngeri', 'tsunami', 'terjang', 'banyuwangi', '1994']",lihat ngeri tsunami terjang banyuwangi 1994
2020-09-27 07:00:00+00:00,"tsunami 20 meter ancam pantai selatan jawa, gempa besar sudah 8 kali tercatat",tsunami 20 meter ancam pantai selatan jawa gempa besar sudah 8 kali catat,"['tsunami', '20', 'meter', 'ancam', 'pantai', 'selatan', 'jawa', 'gempa', 'besar', 'sudah', '8', 'kali', 'catat']","['tsunami', '20', 'meter', 'ancam', 'pantai', 'selatan', 'jawa', 'gempa', '8', 'kali', 'catat']",tsunami 20 meter ancam pantai selatan jawa gempa 8 kali catat
2020-09-27 07:00:00+00:00,penjelasan soal potensi gempa megathrust dan perlunya mengakhiri kepanikan...,jelas soal potensi gempa megathrust dan perlu akhir panik,"['jelas', 'soal', 'potensi', 'gempa', 'megathrust', 'dan', 'perlu', 'akhir', 'panik']","['potensi', 'gempa', 'megathrust', 'panik']",potensi gempa megathrust panik
2020-09-27 07:00:00+00:00,"sukabumi bergoyang, akibat aktivitas sesar cimandiri",sukabumi goyang akibat aktivitas sesar cimandiri,"['sukabumi', 'goyang', 'akibat', 'aktivitas', 'sesar', 'cimandiri']","['sukabumi', 'goyang', 'akibat', 'aktivitas', 'sesar', 'cimandiri']",sukabumi goyang akibat aktivitas sesar cimandiri
2020-09-27 07:00:00+00:00,"potensi gempa dan tsunami 20 meter di selatan jawa, apa kata bmkg?",potensi gempa dan tsunami 20 meter di selatan jawa apa kata bmkg,"['potensi', 'gempa', 'dan', 'tsunami', '20', 'meter', 'di', 'selatan', 'jawa', 'apa', 'kata', 'bmkg']","['potensi', 'gempa', 'tsunami', '20', 'meter', 'selatan', 'jawa', 'bmkg']",potensi gempa tsunami 20 meter selatan jawa bmkg
2020-09-27 07:00:00+00:00,bmkg: skema mitigasi 20-20-20 masih relevan untuk mitigasi tsunami selatan jawa halaman all,bmkg skema mitigasi 20-20-20 masih relevan untuk mitigasi tsunami selatan jawa halaman all,"['bmkg', 'skema', 'mitigasi', '20-20-20', 'masih', 'relevan', 'untuk', 'mitigasi', 'tsunami', 'selatan', 'jawa', 'halaman', 'all']","['bmkg', 'skema', 'mitigasi', '20-20-20', 'relevan', 'mitigasi', 'tsunami', 'selatan', 'jawa', 'halaman', 'all']",bmkg skema mitigasi 20-20-20 relevan mitigasi tsunami selatan jawa halaman all
2020-09-27 07:00:00+00:00,"geger, tsunami 20 meter diprediksi itb akan terjadi di jabar, jatim, bmkg sebut kemungkinan terburuk",geger tsunami 20 meter prediksi itb akan jadi di jabar jatim bmkg sebut mungkin buruk,"['geger', 'tsunami', '20', 'meter', 'prediksi', 'itb', 'akan', 'jadi', 'di', 'jabar', 'jatim', 'bmkg', 'sebut', 'mungkin', 'buruk']","['geger', 'tsunami', '20', 'meter', 'prediksi', 'itb', 'jabar', 'jatim', 'bmkg', 'buruk']",geger tsunami 20 meter prediksi itb jabar jatim bmkg buruk
2020-09-28 07:00:00+00:00,"geger 'ramalan' tsunami 20 meter di jawa, ini fakta-faktanya",geger ramal tsunami 20 meter di jawa ini fakta,"['geger', 'ramal', 'tsunami', '20', 'meter', 'di', 'jawa', 'ini', 'fakta']","['geger', 'ramal', 'tsunami', '20', 'meter', 'jawa', 'fakta']",geger ramal tsunami 20 meter jawa fakta
2020-09-28 07:00:00+00:00,pantai selatan jawa dan prediksi bmkg gempa yang berpotensi tsunami,pantai selatan jawa dan prediksi bmkg gempa yang potensi tsunami,"['pantai', 'selatan', 'jawa', 'dan', 'prediksi', 'bmkg', 'gempa', 'yang', 'potensi', 'tsunami']","['pantai', 'selatan', 'jawa', 'prediksi', 'bmkg', 'gempa', 'potensi', 'tsunami']",pantai selatan jawa prediksi bmkg gempa potensi tsunami
2020-09-28 07:00:00+00:00,bmkg deteksi lebih 20 kali gempa kecil di gayo lues,bmkg deteksi lebih 20 kali gempa kecil di gayo lues,"['bmkg', 'deteksi', 'lebih', '20', 'kali', 'gempa', 'kecil', 'di', 'gayo', 'lues']","['bmkg', 'deteksi', '20', 'kali', 'gempa', 'gayo', 'lues']",bmkg deteksi 20 kali gempa gayo lues
2020-09-28 07:00:00+00:00,"[foto] mengenang 2 tahun gempa, tsunami, dan likuifaksi di kota palu",foto kenang 2 tahun gempa tsunami dan likuifaksi di kota palu,"['foto', 'kenang', '2', 'tahun', 'gempa', 'tsunami', 'dan', 'likuifaksi', 'di', 'kota', 'palu']","['foto', 'kenang', '2', 'gempa', 'tsunami', 'likuifaksi', 'kota', 'palu']",foto kenang 2 gempa tsunami likuifaksi kota palu
2020-09-28 07:00:00+00:00,"ini 25 wilayah di pulau jawa rawan tsunami, ada 5 daerah jabar",ini 25 wilayah di pulau jawa rawan tsunami ada 5 daerah jabar,"['ini', '25', 'wilayah', 'di', 'pulau', 'jawa', 'rawan', 'tsunami', 'ada', '5', 'daerah', 'jabar']","['25', 'wilayah', 'pulau', 'jawa', 'rawan', 'tsunami', '5', 'daerah', 'jabar']",25 wilayah pulau jawa rawan tsunami 5 daerah jabar
2020-09-28 07:00:00+00:00,"viral potensi tsunami, waspadai 3 tanda sebelum tsunami menerjang",viral potensi tsunami waspada 3 tanda belum tsunami terjang,"['viral', 'potensi', 'tsunami', 'waspada', '3', 'tanda', 'belum', 'tsunami', 'terjang']","['viral', 'potensi', 'tsunami', 'waspada', '3', 'tanda', 'tsunami', 'terjang']",viral potensi tsunami waspada 3 tanda tsunami terjang
2020-09-28 07:00:00+00:00,"kenang dua tahun gempa palu, pfi siapkan pameran foto digital",kenang dua tahun gempa palu pfi siap pamer foto digital,"['kenang', 'dua', 'tahun', 'gempa', 'palu', 'pfi', 'siap', 'pamer', 'foto', 'digital']","['kenang', 'gempa', 'palu', 'pfi', 'pamer', 'foto', 'digital']",kenang gempa palu pfi pamer foto digital
2020-09-28 07:00:00+00:00,"gempa magnitudo 7,4 disusul tsunami dan likuifaksi di kota palu, tepat dua tahun lalu",gempa magnitudo 7 4 susul tsunami dan likuifaksi di kota palu tepat dua tahun lalu,"['gempa', 'magnitudo', '7', '4', 'susul', 'tsunami', 'dan', 'likuifaksi', 'di', 'kota', 'palu', 'tepat', 'dua', 'tahun', 'lalu']","['gempa', 'magnitudo', '7', '4', 'susul', 'tsunami', 'likuifaksi', 'kota', 'palu']",gempa magnitudo 7 4 susul tsunami likuifaksi kota palu
2020-09-28 07:00:00+00:00,masyarakat diimbau tak panik soal potensi gempa atau tsunami,masyarakat imbau tak panik soal potensi gempa atau tsunami,"['masyarakat', 'imbau', 'tak', 'panik', 'soal', 'potensi', 'gempa', 'atau', 'tsunami']","['masyarakat', 'imbau', 'panik', 'potensi', 'gempa', 'tsunami']",masyarakat imbau panik potensi gempa tsunami
2020-09-28 07:00:00+00:00,ews kembangan ugm ini bisa deteksi 3 hari sebelum gempa,ews kembang ugm ini bisa deteksi 3 hari belum gempa,"['ews', 'kembang', 'ugm', 'ini', 'bisa', 'deteksi', '3', 'hari', 'belum', 'gempa']","['ews', 'kembang', 'ugm', 'deteksi', '3', 'gempa']",ews kembang ugm deteksi 3 gempa
2020-09-28 07:00:00+00:00,bpbd: 6 pantai wonogiri berpotensi terdampak jika terjadi tsunami,bpbd 6 pantai wonogiri potensi dampak jika jadi tsunami,"['bpbd', '6', 'pantai', 'wonogiri', 'potensi', 'dampak', 'jika', 'jadi', 'tsunami']","['bpbd', '6', 'pantai', 'wonogiri', 'potensi', 'dampak', 'tsunami']",bpbd 6 pantai wonogiri potensi dampak tsunami
2020-09-28 07:00:00+00:00,"tsunami besar! bukan cuma jawa, ada 13 megathrust di ri",tsunami besar bukan cuma jawa ada 13 megathrust di ri,"['tsunami', 'besar', 'bukan', 'cuma', 'jawa', 'ada', '13', 'megathrust', 'di', 'ri']","['tsunami', 'jawa', '13', 'megathrust', 'ri']",tsunami jawa 13 megathrust ri
2020-09-28 07:00:00+00:00,mengenal gempa megathrust pemicu tsunami 20 meter di jawa,kenal gempa megathrust picu tsunami 20 meter di jawa,"['kenal', 'gempa', 'megathrust', 'picu', 'tsunami', '20', 'meter', 'di', 'jawa']","['kenal', 'gempa', 'megathrust', 'picu', 'tsunami', '20', 'meter', 'jawa']",kenal gempa megathrust picu tsunami 20 meter jawa
2020-09-28 07:00:00+00:00,sejarah catat 20 kali tsunami terjadi di laut selatan jawa,sejarah catat 20 kali tsunami jadi di laut selatan jawa,"['sejarah', 'catat', '20', 'kali', 'tsunami', 'jadi', 'di', 'laut', 'selatan', 'jawa']","['sejarah', 'catat', '20', 'kali', 'tsunami', 'laut', 'selatan', 'jawa']",sejarah catat 20 kali tsunami laut selatan jawa
2020-09-28 07:00:00+00:00,ini riset peneliti itb yang ungkap potensi tsunami 20 meter di pantai selatan jawa,ini riset teliti itb yang ungkap potensi tsunami 20 meter di pantai selatan jawa,"['ini', 'riset', 'teliti', 'itb', 'yang', 'ungkap', 'potensi', 'tsunami', '20', 'meter', 'di', 'pantai', 'selatan', 'jawa']","['riset', 'teliti', 'itb', 'potensi', 'tsunami', '20', 'meter', 'pantai', 'selatan', 'jawa']",riset teliti itb potensi tsunami 20 meter pantai selatan jawa
2020-09-29 07:00:00+00:00,bpbd diy siapkan simulasi kejadian gempa dan tsunami di pesisir selatan,bpbd diy siap simulasi jadi gempa dan tsunami di pesisir selatan,"['bpbd', 'diy', 'siap', 'simulasi', 'jadi', 'gempa', 'dan', 'tsunami', 'di', 'pesisir', 'selatan']","['bpbd', 'diy', 'simulasi', 'gempa', 'tsunami', 'pesisir', 'selatan']",bpbd diy simulasi gempa tsunami pesisir selatan
2020-09-29 07:00:00+00:00,"tidak banyak yang tahu, burung bangau adalah penanda bencana alam yang baik, simak selengkapnya",tidak banyak yang tahu burung bangau adalah tanda bencana alam yang baik simak lengkap,"['tidak', 'banyak', 'yang', 'tahu', 'burung', 'bangau', 'adalah', 'tanda', 'bencana', 'alam', 'yang', 'baik', 'simak', 'lengkap']","['burung', 'bangau', 'tanda', 'bencana', 'alam', 'simak', 'lengkap']",burung bangau tanda bencana alam simak lengkap
2020-09-29 07:00:00+00:00,"makhluk ini dipercaya bisa prediksi datangnya gempa dan tsunami, waspada jika mereka sudah muncul",makhluk ini percaya bisa prediksi datang gempa dan tsunami waspada jika mereka sudah muncul,"['makhluk', 'ini', 'percaya', 'bisa', 'prediksi', 'datang', 'gempa', 'dan', 'tsunami', 'waspada', 'jika', 'mereka', 'sudah', 'muncul']","['makhluk', 'percaya', 'prediksi', 'gempa', 'tsunami', 'waspada', 'muncul']",makhluk percaya prediksi gempa tsunami waspada muncul
2020-09-29 07:00:00+00:00,"peringatan 2 tahun bencana alam di sulteng, warga ziarah ke makam massal",ingat 2 tahun bencana alam di sulteng warga ziarah ke makam massal,"['ingat', '2', 'tahun', 'bencana', 'alam', 'di', 'sulteng', 'warga', 'ziarah', 'ke', 'makam', 'massal']","['2', 'bencana', 'alam', 'sulteng', 'warga', 'ziarah', 'makam', 'massal']",2 bencana alam sulteng warga ziarah makam massal
2020-09-29 07:00:00+00:00,bmkg dorong penelitian soal gempa dan tsunami untuk perkuat mitigasi,bmkg dorong teliti soal gempa dan tsunami untuk kuat mitigasi,"['bmkg', 'dorong', 'teliti', 'soal', 'gempa', 'dan', 'tsunami', 'untuk', 'kuat', 'mitigasi']","['bmkg', 'dorong', 'teliti', 'gempa', 'tsunami', 'kuat', 'mitigasi']",bmkg dorong teliti gempa tsunami kuat mitigasi
2020-09-29 07:00:00+00:00,riset: 10 kota di jawa ini berpotensi terkena tsunami besar,riset 10 kota di jawa ini potensi kena tsunami besar,"['riset', '10', 'kota', 'di', 'jawa', 'ini', 'potensi', 'kena', 'tsunami', 'besar']","['riset', '10', 'kota', 'jawa', 'potensi', 'kena', 'tsunami']",riset 10 kota jawa potensi kena tsunami
2020-09-29 07:00:00+00:00,apakah banten & dki aman dari tsunami? cek sejarahnya nih,apakah banten dki aman dari tsunami cek sejarah nih,"['apakah', 'banten', 'dki', 'aman', 'dari', 'tsunami', 'cek', 'sejarah', 'nih']","['banten', 'dki', 'aman', 'tsunami', 'cek', 'sejarah', 'nih']",banten dki aman tsunami cek sejarah nih
2020-09-29 07:00:00+00:00,bmkg: belum ada teknologi bisa memprediksi gempa dengan tepat,bmkg belum ada teknologi bisa prediksi gempa dengan tepat,"['bmkg', 'belum', 'ada', 'teknologi', 'bisa', 'prediksi', 'gempa', 'dengan', 'tepat']","['bmkg', 'teknologi', 'prediksi', 'gempa']",bmkg teknologi prediksi gempa
2020-09-29 07:00:00+00:00,tim ugm ciptakan alat deteksi sebelum gempa terjadi,tim ugm cipta alat deteksi belum gempa jadi,"['tim', 'ugm', 'cipta', 'alat', 'deteksi', 'belum', 'gempa', 'jadi']","['tim', 'ugm', 'cipta', 'alat', 'deteksi', 'gempa']",tim ugm cipta alat deteksi gempa
2020-09-29 07:00:00+00:00,"potensi bencana di pulau jawa, ini 25 wilayah yang rawan gempa dan tsunami",potensi bencana di pulau jawa ini 25 wilayah yang rawan gempa dan tsunami,"['potensi', 'bencana', 'di', 'pulau', 'jawa', 'ini', '25', 'wilayah', 'yang', 'rawan', 'gempa', 'dan', 'tsunami']","['potensi', 'bencana', 'pulau', 'jawa', '25', 'wilayah', 'rawan', 'gempa', 'tsunami']",potensi bencana pulau jawa 25 wilayah rawan gempa tsunami
2020-09-29 07:00:00+00:00,"makhluk laut pertanda gempa dan tsunami terdampar, masyarakat di negara ini malah mendekati pantai",makhluk laut tanda gempa dan tsunami dampar masyarakat di negara ini malah dekat pantai,"['makhluk', 'laut', 'tanda', 'gempa', 'dan', 'tsunami', 'dampar', 'masyarakat', 'di', 'negara', 'ini', 'malah', 'dekat', 'pantai']","['makhluk', 'laut', 'tanda', 'gempa', 'tsunami', 'dampar', 'masyarakat', 'negara', 'pantai']",makhluk laut tanda gempa tsunami dampar masyarakat negara pantai
2020-09-30 07:00:00+00:00,"bukan hanya tsunami besar, ri punya banyak risiko bencana",bukan hanya tsunami besar ri punya banyak risiko bencana,"['bukan', 'hanya', 'tsunami', 'besar', 'ri', 'punya', 'banyak', 'risiko', 'bencana']","['tsunami', 'ri', 'risiko', 'bencana']",tsunami ri risiko bencana
2020-09-30 07:00:00+00:00,"keluarga korban gempa padang 7,6 sr, tessa olivia: mama saat itu ikut seminar di hotel ambacang",keluarga korban gempa padang 7 6 sr tessa olivia mama saat itu ikut seminar di hotel ambacang,"['keluarga', 'korban', 'gempa', 'padang', '7', '6', 'sr', 'tessa', 'olivia', 'mama', 'saat', 'itu', 'ikut', 'seminar', 'di', 'hotel', 'ambacang']","['keluarga', 'korban', 'gempa', 'padang', '7', '6', 'sr', 'tessa', 'olivia', 'mama', 'seminar', 'hotel', 'ambacang']",keluarga korban gempa padang 7 6 sr tessa olivia mama seminar hotel ambacang
2020-09-30 07:00:00+00:00,padang tak gelar upacara peringatan 11 tahun gempa di sumbar,padang tak gelar upacara ingat 11 tahun gempa di sumbar,"['padang', 'tak', 'gelar', 'upacara', 'ingat', '11', 'tahun', 'gempa', 'di', 'sumbar']","['padang', 'gelar', 'upacara', '11', 'gempa', 'sumbar']",padang gelar upacara 11 gempa sumbar
2020-09-30 07:00:00+00:00,waspada! tak cuma tsunami ini ancaman bencana seram di ri,waspada tak cuma tsunami ini ancam bencana seram di ri,"['waspada', 'tak', 'cuma', 'tsunami', 'ini', 'ancam', 'bencana', 'seram', 'di', 'ri']","['waspada', 'tsunami', 'ancam', 'bencana', 'seram', 'ri']",waspada tsunami ancam bencana seram ri
2020-09-30 07:00:00+00:00,"heboh video air laut pantai jepara surut, bpbd keluarkan imbauan",heboh video air laut pantai jepara surut bpbd keluar imbau,"['heboh', 'video', 'air', 'laut', 'pantai', 'jepara', 'surut', 'bpbd', 'keluar', 'imbau']","['heboh', 'video', 'air', 'laut', 'pantai', 'jepara', 'surut', 'bpbd', 'imbau']",heboh video air laut pantai jepara surut bpbd imbau
2020-09-30 07:00:00+00:00,bmkg sebut kajian potensi tsunami 20 meter tak bertujuan timbulkan kepanikan,bmkg sebut kaji potensi tsunami 20 meter tak tuju timbul panik,"['bmkg', 'sebut', 'kaji', 'potensi', 'tsunami', '20', 'meter', 'tak', 'tuju', 'timbul', 'panik']","['bmkg', 'kaji', 'potensi', 'tsunami', '20', 'meter', 'tuju', 'timbul', 'panik']",bmkg kaji potensi tsunami 20 meter tuju timbul panik
2020-09-30 07:00:00+00:00,"gempa bumi guncang tiga wilayah di indonesia, hari ini rabu 30 september 2020",gempa bumi guncang tiga wilayah di indonesia hari ini rabu 30 september 2020,"['gempa', 'bumi', 'guncang', 'tiga', 'wilayah', 'di', 'indonesia', 'hari', 'ini', 'rabu', '30', 'september', '2020']","['gempa', 'bumi', 'guncang', 'wilayah', 'indonesia', 'rabu', '30', 'september', '2020']",gempa bumi guncang wilayah indonesia rabu 30 september 2020
2020-09-30 07:00:00+00:00,"gempa bumi 7,6 sr guncang sumatera barat, 1.117 orang meninggal dunia pada 30 september 2009",gempa bumi 7 6 sr guncang sumatera barat 1 117 orang tinggal dunia pada 30 september 2009,"['gempa', 'bumi', '7', '6', 'sr', 'guncang', 'sumatera', 'barat', '1', '117', 'orang', 'tinggal', 'dunia', 'pada', '30', 'september', '2009']","['gempa', 'bumi', '7', '6', 'sr', 'guncang', 'sumatera', 'barat', '1', '117', 'orang', 'tinggal', 'dunia', '30', 'september', '2009']",gempa bumi 7 6 sr guncang sumatera barat 1 117 orang tinggal dunia 30 september 2009
2020-09-30 07:00:00+00:00,"tragedi gempa sumbar, hari ini 11 tahun silam, bmkg jelaskan potensi terjadinya megathrust",tragedi gempa sumbar hari ini 11 tahun silam bmkg jelas potensi jadi megathrust,"['tragedi', 'gempa', 'sumbar', 'hari', 'ini', '11', 'tahun', 'silam', 'bmkg', 'jelas', 'potensi', 'jadi', 'megathrust']","['tragedi', 'gempa', 'sumbar', '11', 'silam', 'bmkg', 'potensi', 'megathrust']",tragedi gempa sumbar 11 silam bmkg potensi megathrust
2020-09-30 07:00:00+00:00,ugm kembangkan ews yang mampu deteksi sebelum terjadi gempa bumi,ugm kembang ews yang mampu deteksi belum jadi gempa bumi,"['ugm', 'kembang', 'ews', 'yang', 'mampu', 'deteksi', 'belum', 'jadi', 'gempa', 'bumi']","['ugm', 'kembang', 'ews', 'deteksi', 'gempa', 'bumi']",ugm kembang ews deteksi gempa bumi
2020-09-30 07:00:00+00:00,"bmkg: potensi tsunami 20 meter di selatan jawa untuk mitigasi, bukan bikin panik",bmkg potensi tsunami 20 meter di selatan jawa untuk mitigasi bukan bikin panik,"['bmkg', 'potensi', 'tsunami', '20', 'meter', 'di', 'selatan', 'jawa', 'untuk', 'mitigasi', 'bukan', 'bikin', 'panik']","['bmkg', 'potensi', 'tsunami', '20', 'meter', 'selatan', 'jawa', 'mitigasi', 'bikin', 'panik']",bmkg potensi tsunami 20 meter selatan jawa mitigasi bikin panik
2020-09-30 07:00:00+00:00,"tragedi gempa sumbar 30 september 2009, bmkg: makin sering gempa, kurangi potensi skala besar",tragedi gempa sumbar 30 september 2009 bmkg makin sering gempa kurang potensi skala besar,"['tragedi', 'gempa', 'sumbar', '30', 'september', '2009', 'bmkg', 'makin', 'sering', 'gempa', 'kurang', 'potensi', 'skala', 'besar']","['tragedi', 'gempa', 'sumbar', '30', 'september', '2009', 'bmkg', 'gempa', 'potensi', 'skala']",tragedi gempa sumbar 30 september 2009 bmkg gempa potensi skala
2020-10-01 07:00:00+00:00,"tsunami palu yang mengguncang dunia, terjadi 2 menit setelah gempa",tsunami palu yang guncang dunia jadi 2 menit telah gempa,"['tsunami', 'palu', 'yang', 'guncang', 'dunia', 'jadi', '2', 'menit', 'telah', 'gempa']","['tsunami', 'palu', 'guncang', 'dunia', '2', 'menit', 'gempa']",tsunami palu guncang dunia 2 menit gempa
2020-10-01 07:00:00+00:00,"tanda-tanda alam ini bisa jadi 'alarm' tsunami, jangan panik dan pahami cara evakuasi",tanda alam ini bisa jadi alarm tsunami jangan panik dan paham cara evakuasi,"['tanda', 'alam', 'ini', 'bisa', 'jadi', 'alarm', 'tsunami', 'jangan', 'panik', 'dan', 'paham', 'cara', 'evakuasi']","['tanda', 'alam', 'alarm', 'tsunami', 'panik', 'paham', 'evakuasi']",tanda alam alarm tsunami panik paham evakuasi
2020-10-01 07:00:00+00:00,mengenang gempa padang 11 tahun lalu | republika online,kenang gempa padang 11 tahun lalu republika online,"['kenang', 'gempa', 'padang', '11', 'tahun', 'lalu', 'republika', 'online']","['kenang', 'gempa', 'padang', '11', 'republika', 'online']",kenang gempa padang 11 republika online
2020-10-02 07:00:00+00:00,"potensi tsunami 20 meter di selatan pulau jawa, 10 daerah ini rawan kena",potensi tsunami 20 meter di selatan pulau jawa 10 daerah ini rawan kena,"['potensi', 'tsunami', '20', 'meter', 'di', 'selatan', 'pulau', 'jawa', '10', 'daerah', 'ini', 'rawan', 'kena']","['potensi', 'tsunami', '20', 'meter', 'selatan', 'pulau', 'jawa', '10', 'daerah', 'rawan', 'kena']",potensi tsunami 20 meter selatan pulau jawa 10 daerah rawan kena
2020-10-02 07:00:00+00:00,"oarfish, tsunami dalam takhayul modern masyarakat jepang",oarfish tsunami dalam takhayul modern masyarakat jepang,"['oarfish', 'tsunami', 'dalam', 'takhayul', 'modern', 'masyarakat', 'jepang']","['oarfish', 'tsunami', 'takhayul', 'modern', 'masyarakat', 'jepang']",oarfish tsunami takhayul modern masyarakat jepang
2020-10-03 07:00:00+00:00,706 gempa terjadi selama september 2020,706 gempa jadi lama september 2020,"['706', 'gempa', 'jadi', 'lama', 'september', '2020']","['706', 'gempa', 'september', '2020']",706 gempa september 2020
